x,y,mu_true,sigma_true
0.2685370741482966,0.6473402966494128,2.5116242661704105,0.39641600732329557
0.27434869739478956,1.5284321401344887,2.5215762829176165,0.3962601852715199
0.28016032064128255,1.9517067406380604,2.531457835575836,0.3961011120445297
0.2859719438877755,3.8837620092577416,2.541267589163728,0.3959387930150025
0.29178356713426856,3.384707079370798,2.551004218399886,0.3957732336652423
0.29759519038076154,3.6014022626954145,2.5606664078818815,0.3956044395869946
0.3034068136272545,1.439261387266323,2.570252852263974,0.39543241648125743
0.3092184368737475,1.9370815364654443,2.57976225643346,0.3952571701580887
0.3150300601202405,2.6733785235473544,2.58919333568564,0.3950787065364102
0.32084168336673347,3.795106707513806,2.598544815897381,0.3948970316438075
0.32665330661322645,2.400899344864852,2.6078154336992485,0.3947121516163264
0.3324649298597194,3.7809995239197174,2.6170039366461846,0.3945240726982657
0.3382765531062124,2.2624113759861393,2.626109083386712,0.39433280124196646
0.3440881763527054,2.1140760394713523,2.6351296438306377,0.39413834370759704
0.3498997995991984,3.028616461816247,2.644064399315239,0.39394070666293546
0.3557114228456914,1.875882049462471,2.6529121427698983,0.39373989678314714
0.3615230460921844,1.431731407191549,2.6616716788791788,0.39353592085055955
0.36733466933867737,1.9476985663216302,2.6703418242443115,0.3933287857544332
0.37314629258517035,2.7576934659073093,2.6789214075430654,0.39311849849072905
0.37895791583166333,1.6893940191223686,2.687409269687997,0.392905066161872
0.3847695390781563,2.5179579699978145,2.6958042639830357,0.3926884959765111
0.3905811623246493,4.867846368605996,2.704105256278406,0.3924687952492763
0.39639278557114227,2.3223468448208213,2.7123111251238425,0.39224597140053086
0.40220440881763525,4.041618507726112,2.720420761920104,0.3920200319561213
0.40801603206412823,2.739456129334354,2.728433071068736,0.3917909845471229
0.41382765531062127,1.696973394577396,2.7363469701200893,0.3915588369095821
0.41963927855711425,3.0775803030153477,2.7441613899195545,0.39132359688425505
0.42545090180360723,1.5795349808422983,2.751875274752003,0.391085272416343
0.4312625250501002,0.6187921805664347,2.759487582484415,0.39084387155522377
0.4370741482965932,2.4126410084821845,2.7669972847066666,0.39059940245418
0.44288577154308617,3.3352106554978196,2.7744033668704686,0.39035187337012367
0.44869739478957915,3.7987734716909567,2.7817048284264296,0.3901012926633175
0.45450901803607213,2.5527103444260537,2.7889006829592273,0.389847668797092
0.4603206412825651,1.5178596989157938,2.7959899583208743,0.3895910103375604
0.4661322645290581,4.571118580904735,2.802971696762051,0.38933132595332853
0.47194388777555113,1.8760250148463067,2.809844955061497,0.3890686244152028
0.4777555110220441,3.772341943763268,2.8166088046534394,0.38880291459589333
0.4835671342685371,2.347675989897974,2.8232623317530394,0.3885342054697147
0.48937875751503007,3.7629269640000116,2.829804637479844,0.3882625061122826
0.49519038076152305,2.2826211639006857,2.8362348379792217,0.3879878257002074
0.501002004008016,2.8915899623037955,2.842552064541773,0.3877101735107843
0.5068136272545091,1.2686217627332954,2.8487554637206873,0.38742955892167974
0.512625250501002,2.7324794598012634,2.8548441974470453,0.38714599141061495
0.518436873747495,6.136574204494425,2.8608174431430404,0.3868594805550457
0.524248496993988,3.2608528388088955,2.866674393833106,0.3865700360318387
0.530060120240481,3.516566590615127,2.8724142582529373,0.38627766761694515
0.535871743486974,2.6285929213003807,2.8780362609563914,0.38598238518507
0.541683366733467,1.8694525806827442,2.8835396424202466,0.385684198709339
0.5474949899799599,2.7247830634102317,2.888923659146813,0.38538311826096155
0.5533066132264529,3.8580541986781194,2.8941875837643787,0.3850791540088905
0.5591182364729459,2.4932388700892805,2.8993307051254766,0.3847723162194789
0.5649298597194389,3.6939394980433646,2.9043523284029584,0.384462615256133
0.5707414829659319,3.980522102874523,2.909251775183865,0.38415006157896264
0.5765531062124248,2.694845664757582,2.914028383561079,0.38383466574442743
0.5823647294589178,1.135129407481546,2.9186815082227473,0.3835164384049806
0.5881763527054108,3.5356754643575137,2.9232105205394614,0.38319539030870914
0.5939879759519038,2.604474512395399,2.9276148086491833,0.38287153229897064
0.5997995991983968,3.9770198456046284,2.9318937775399108,0.3825448753140271
0.6056112224448897,3.8766855354100165,2.936046849130057,0.38221543038667566
0.6114228456913827,5.633463766917462,2.9400734623465525,0.38188320864387587
0.6172344689378757,3.334280057336055,2.943973073200644,0.3815482213063738
0.6230460921843687,3.5197224540669367,2.947745154861386,0.381210479688323
0.6288577154308618,2.7357552584603706,2.951389197726815,0.38086999519690273
0.6346693386773548,2.3805638172054926,2.954904709492797,0.38052677933193235
0.6404809619238477,3.0931747177470807,2.9582912152195338,0.3801808436854829
0.6462925851703407,3.5352641277294925,2.96154825739573,0.3798321999414857
0.6521042084168337,3.4525726557419603,2.964675396000402,0.379480859875338
0.6579158316633267,4.057421920675494,2.96767220856232,0.3791268353535045
0.6637274549098197,2.3110707958429653,2.970538290217088,0.3787701383331174
0.6695390781563126,2.6288754198697464,2.973273253761838,0.37841078086157215
0.6753507014028056,3.27770494815412,2.9758767297075406,0.37804877507612045
0.6811623246492986,1.0442003634815793,2.9783483663289214,0.37768413320346056
0.6869739478957916,4.114381752613775,2.9806878297119814,0.37731686755932414
0.6927855711422846,1.8611648718097495,2.9828948037991054,0.3769469905480606
0.6985971943887775,2.1023882102596634,2.9849689904317627,0.3765745146622177
0.7044088176352705,4.8468058240101906,2.9869101093907853,0.37619945248212
0.7102204408817635,3.5207145529619615,2.988717898434229,0.37582181667544373
0.7160320641282565,1.9008409961043462,2.9903921133327978,0.37544161999678904
0.7218436873747495,5.088252476316655,2.9919325279028417,0.37505887528724924
0.7276553106212424,2.4741264163874574,2.993338934036912,0.37467359547397705
0.7334669338677354,5.59263921227538,2.9946111417318777,0.3742857935697479
0.7392785571142284,7.133153406711196,2.9957489791145933,0.37389548267252054
0.7450901803607214,2.3654015685846224,2.99675229246512,0.3735026759649948
0.7509018036072145,5.390183123627226,2.997620946237491,0.37310738671416593
0.7567134268537075,3.287167731297206,2.9983548230780253,0.37270962827087695
0.7625250501002004,2.634986470236501,2.998953823841182,0.37230941406936735
0.7683366733466934,4.614372387958349,2.9994178676029533,0.37190675762681974
0.7741482965931864,7.1578969175224,2.9997468916717978,0.37150167254290295
0.7799599198396794,2.776245921707729,2.9999408515971107,0.37109417249931287
0.7857715430861724,2.426205124030653,2.999999721175229,0.37068427125931047
0.7915831663326653,1.7150282292851733,2.99992349245297,0.37027198266725664
0.7973947895791583,1.6930253900975136,2.9997121757287077,0.36985732064814486
0.8032064128256513,1.8951708072242242,2.99936579955098,0.36944029920713084
0.8090180360721443,3.5122282309126724,2.9988844107146333,0.36902093242905937
0.8148296593186373,5.032084287164621,2.998268074254499,0.36859923447798876
0.8206412825651302,2.8561843299185603,2.9975168734366084,0.36817521959671234
0.8264529058116232,2.141194244092417,2.9966309097469437,0.3677489021062775
0.8322645290581162,3.819706737673169,2.9956103028777274,0.3673202964055019
0.8380761523046092,3.918768217277951,2.9944551907112507,0.3668894169704872
0.8438877755511022,3.8373721140936894,2.993165729301248,0.36645627835413025
0.8496993987975952,1.909618528157261,2.9917420928518124,0.36602089518563136
0.8555110220440881,3.6281342062657576,2.990184473693862,0.3655832821700003
0.8613226452905811,3.243581000656784,2.9884930822591573,0.36514345408755966
0.8671342685370741,4.731593266914919,2.9866681470518692,0.36470142579344556
0.8729458917835672,3.1326902268113326,2.984709914617712,0.3642572122171061
0.8787575150300602,2.0722762582815877,2.9826186495106324,0.36381082836179696
0.8845691382765531,2.3455736286859263,2.9803946342570704,0.3633622893040746
0.8903807615230461,1.9572085247132665,2.978038169317792,0.3629116101932873
0.8961923847695391,3.767266731278998,2.9755495730472927,0.3624588062510633
0.9020040080160321,2.2357944847238262,2.9729291816507937,0.36200389277079675
0.9078156312625251,2.5995656276873245,2.970177349138817,0.3615468851171312
0.913627254509018,1.890515952924827,2.9672944472793623,0.3610877987254405
0.919438877755511,2.343489202576226,2.964280865547679,0.3606266491013078
0.925250501002004,1.2971679410996322,2.9611370110736503,0.3601634518200016
0.931062124248497,3.8596156234390975,2.957863308586792,0.3596982225259496
0.93687374749499,4.7665951105669855,2.954460200358868,0.3592309769322106
0.942685370741483,2.4579555305092717,2.950928146144144,0.3587617308199438
0.9484969939879759,2.752320182440164,2.9472676231172756,0.3582905000378753
0.9543086172344689,3.269418724409313,2.9434791258088393,0.3578173005017635
0.9601202404809619,1.3445494418397905,2.939563166038525,0.35734214819386106
0.9659318637274549,1.7123400590624784,2.9355202728459897,0.3568650591623752
0.9717434869739479,3.289439184986227,2.931350992419385,0.3563860495209258
0.9775551102204408,2.156671067900934,2.9270558880215667,0.3559051354480011
0.9833667334669338,2.1639947438246643,2.922635539914001,0.3554223331864113
0.9891783567134268,2.1624001144623968,2.918090545278371,0.3549376590427398
0.9949899799599199,2.926274089941281,2.9134215181358982,0.3544511293867927
1.0008016032064129,4.02256257761476,2.90862908926439,0.35396276065104565
1.0066132264529057,4.316241758207968,2.903713906113022,0.3534725693300892
1.0124248496993988,3.5781573298353817,2.898676632714869,0.3529805719800712
1.0182364729458917,3.3520093028816476,2.8935179495971957,0.35248678521813814
1.0240480961923848,4.586585319417797,2.8882385536895177,0.3519912257218735
1.0298597194388777,1.5648955730568002,2.882839158229448,0.3514939102287348
1.0356713426853708,1.4952537131934607,2.877320492666339,0.3509948555354878
1.0414829659318636,1.7311590968751147,2.871683302562738,0.35049407849763997
1.0472945891783567,3.0921205520010298,2.865928349493658,0.3499915960288704
1.0531062124248498,1.955911682178731,2.8600564109436943,0.349487425100459
1.0589178356713427,2.333662044996257,2.8540682802019868,0.3489815827407132
1.0647294589178358,2.8002359052129893,2.8479647662550462,0.3484740860343928
1.0705410821643286,2.4665710659061832,2.841746693677463,0.3479649521221329
1.0763527054108217,2.187230119578685,2.835414902520508,0.34745419819986506
1.0821643286573146,2.6576904796229477,2.8289702481986447,0.3469418415182365
1.0879759519038077,4.108109798148666,2.8224136013739596,0.3464278993820272
1.0937875751503006,3.772530321550061,2.8157458478385426,0.34591238914956607
1.0995991983967937,2.385834439025663,2.8089678883948146,0.3453953282321439
1.1054108216432865,4.328140381969107,2.802080638733832,0.3448767340934259
1.1112224448897796,2.236421997976666,2.795085029311578,0.3443566242488614
1.1170340681362725,3.5178419846011386,2.7879820052232587,0.3438350162650927
1.1228456913827656,3.4805051853832802,2.7807725260756233,0.3433119277593615
1.1286573146292584,3.0516966092287374,2.7734575658573237,0.34278737639891393
1.1344689378757515,2.49625359681632,2.7660381128073275,0.3422613799004038
1.1402805611222444,2.559642734130114,2.758515169281411,0.3417339560292943
1.1460921843687375,1.773749556333164,2.7508897516167425,0.341205122599258
1.1519038076152304,5.195554763066472,2.743162889994575,0.34067489747157503
1.1577154308617235,1.8721536471210418,2.735335628301071,0.34014329855453007
1.1635270541082163,2.550773526556636,2.727409023986278,0.3396103438028072
1.1693386773547094,2.154667476431008,2.719384147921265,0.3390760512168837
1.1751503006012025,2.3652252515703247,2.711262084253451,0.33854043884242213
1.1809619238476954,3.2556399020050706,2.7030439302601392,0.33800352476966056
1.1867735470941885,3.2091302235042227,2.6947307962002762,0.3374653271328019
1.1925851703406813,1.5373645020014504,2.6863238051644576,0.3369258641094012
1.1983967935871744,2.5427055405226167,2.677824092923199,0.3363851539197517
1.2042084168336673,2.8881477528885435,2.6692328077735,0.33584321482626966
1.2100200400801604,2.582502740334415,2.6605511103837047,0.33530006513287736
1.2158316633266533,2.263793250763613,2.651780173636702,0.33475572318438496
1.2216432865731464,4.348136168980195,2.64292118247147,0.3342102073658707
1.2274549098196392,2.7602059736624156,2.6339753337229914,0.3336635361020604
1.2332665330661323,1.8361695272343612,2.624943835960565,0.33311572785670474
1.2390781563126252,2.594715582535262,2.615827909324528,0.33256680113195575
1.2448897795591183,3.74244454106744,2.6066287853614187,0.3320167744677421
1.2507014028056112,1.8197562840759598,2.597347706857597,0.33146566644114267
1.2565130260521042,2.7696905869316395,2.5879859276713426,0.3309134956657593
1.2623246492985971,1.9175845150597517,2.578544712563466,0.3303602807910879
1.2681362725450902,2.3375540744948475,2.5690253370264364,0.32980604050188883
1.273947895791583,2.9087135561723683,2.559429087112069,0.32925079351755565
1.2797595190380762,3.0806058075920757,2.5497572592577775,0.32869455859148283
1.285571142284569,2.586873918727762,2.5400111601114324,0.32813735451043263
1.2913827655310621,2.6909529367684435,2.5301921063548294,0.3275792000939002
1.2971943887775552,1.5775696744173142,2.5203014245258126,0.32702011419347826
1.303006012024048,2.352613092076462,2.51034045083906,0.3264601156922202
1.3088176352705412,2.2001127925616157,2.500310531005561,0.3258992235040025
1.314629258517034,0.9509442350539484,2.4902130200508172,0.32533745657288576
1.3204408817635271,1.4569515459248874,2.480049282131775,0.32477483387247474
1.32625250501002,3.7795300694958525,2.4698206903525377,0.324211374405278
1.332064128256513,3.4819511174440407,2.4595286265788534,0.3236470972020654
1.337875751503006,2.94404434482965,2.449174481251434,0.3230820213212262
1.343687374749499,1.7562364267550796,2.4387596531981046,0.3225161658481245
1.349498997995992,2.636986591142074,2.428285549444827,0.32194954989445523
1.355310621242485,2.427033255919268,2.4177535850256104,0.3213821925975983
1.361122244488978,1.2309260973354061,2.407165182791344,0.3208141131199726
1.366933867735471,1.8825771608226534,2.396521773217572,0.3202453306483884
1.3727454909819639,4.9893359776701285,2.38582479421124,0.3196758643933996
1.378557114228457,2.012067033961506,2.3750756909164323,0.31910573358865474
1.3843687374749498,1.8548214668777983,2.364275915519141,0.31853495749024746
1.390180360721443,2.6238791445811875,2.3534269270510726,0.3179635553760661
1.3959919839679358,3.4396914515576125,2.342530191192539,0.3173915465451426
1.4018036072144289,1.1454197703362003,2.331587180074445,0.31681895031700075
1.4076152304609217,1.5124447493164932,2.320599372079405,0.31624578603100345
1.4134268537074148,1.2059514584595799,2.309568251642019,0.3156720730456999
1.419238476953908,1.9362842065782895,2.298495309048324,0.31509783073817127
1.4250501002004008,1.825974793827036,2.287382040234463,0.3145230785033768
1.4308617234468939,1.3449954725247815,2.2762299465845808,0.31394783575349827
1.4366733466933868,2.3236217363298852,2.2650405347279974,0.3133721219172846
1.4424849699398798,2.415651100324884,2.253815316335657,0.3127959564393956
1.4482965931863727,2.121295043321487,2.2425558079159096,0.31221935877974527
1.4541082164328658,1.9726819463568286,2.231263530609629,0.3116423484128443
1.4599198396793587,1.9885089956290227,2.2199400099847124,0.31106494482714275
1.4657314629258518,2.3594315178012413,2.208586775829977,0.31048716752437144
1.4715430861723446,2.664668678739542,2.197205361948489,0.30990903601888353
1.4773547094188377,2.379803489644459,2.1857973059503477,0.30933056983699525
1.4831663326653306,2.7873303301998766,2.1743641490449592,0.30875178851632656
1.4889779559118237,2.4946279066331045,2.1629074358328197,0.3081727116051411
1.4947895791583166,1.9483963105615238,2.1514287140968444,0.3075933586616861
1.5006012024048097,1.600303029985524,2.1399295345932616,0.3070137492535317
1.5064128256513025,2.3818285219992616,2.128411450842112,0.30643390295691025
1.5122244488977956,1.8082763000124402,2.1168760189173677,0.3058538393560547
1.5180360721442885,1.4590084248730326,2.10532479723671,0.30527357804253774
1.5238476953907816,1.8059741850393813,2.0937593463509905,0.3046931386146095
1.5296593186372744,1.353663892894692,2.082181228733403,0.30411254067653615
1.5354709418837675,2.9067115498934912,2.070592008568395,0.3035318038379373
1.5412825651302606,1.6935442469466353,2.0589932515403495,0.30295094771312403
1.5470941883767535,1.4739120761204325,2.0473865246220657,0.30236999192043623
1.5529058116232466,1.4543277807403237,2.0357733958630595,0.3017889560815802
1.5587174348697395,3.392552252667301,2.024155434177726,0.30120785982096554
1.5645290581162326,1.2524092991346718,2.01253420913338,0.3006267227650429
1.5703406813627254,1.916335628520522,2.000911290738212,0.3000455645416405
1.5761523046092185,1.0643313586069132,1.9892882492291792,0.2994644047793016
1.5819639278557114,1.9025700122353484,1.9776666548598736,0.29888326310662156
1.5877755511022045,3.115706583010645,1.9660480776883789,0.29830215915158453
1.5935871743486973,0.989942684331724,1.9544340873651622,0.29772111254090095
1.5993987975951904,1.3969173693061787,1.9428262529210139,0.2971401428993443
1.6052104208416833,1.4154844501997286,1.931226142555076,0.29655926984908865
1.6110220440881764,2.3232426454894894,1.9196353234229797,0.2959785130090455
1.6168336673346693,1.001304923410018,1.908055361425127,0.2953978919942014
1.6226452905811624,1.2158918861206913,1.8964878209951375,0.29481742641495556
1.6284569138276552,2.3423452135454816,1.8849342648884995,0.2942371358764573
1.6342685370741483,1.8383846119797929,1.8733962539714406,0.2936570399779438
1.6400801603206412,1.9428835619132072,1.861875347010061,0.2930771583120786
1.6458917835671343,1.7738143758063165,1.8503731004597432,0.29249751046428935
1.6517034068136272,2.4051854348018984,1.8388910682548805,0.29191811601210654
1.6575150300601202,2.348317010528646,1.8274308015989407,0.2913389945245023
1.6633266533066133,2.0033821465519295,1.8159938487549026,0.29076016556122947
1.6691382765531062,1.7212820963638134,1.8045817548360885,0.29018164867216084
1.6749498997995993,2.2057368625201605,1.7931960615974192,0.28960346339662896
1.6807615230460922,2.656421132458138,1.7818383072271302,0.28902562926276615
1.6865731462925853,2.1804190799628245,1.7705100261389595,0.28844816578684496
1.6923847695390781,1.5171388214555612,1.7592127487648561,0.2878710924726191
1.6981963927855712,1.34728935337273,1.7479480013482167,0.2872944288106645
1.704008016032064,1.2855637185647455,1.7367173057376968,0.2867181942777213
1.7098196392785572,1.8675825491926925,1.7255221791816076,0.28614240833603577
1.71563126252505,1.8575682684588257,1.7143641341229416,0.2855670904327029
1.7214428857715431,1.1286142837438617,1.7032446779950416,0.28499225999901007
1.727254509018036,1.7687310297438033,1.6921653130179513,0.2844179364497802
1.733066132264529,2.405881780004021,1.6811275359954647,0.28384413918271634
1.738877755511022,1.2763322207403933,1.6701328381129141,0.28327088757774643
1.744689378757515,2.0958985143926907,1.65918270473571,0.2826982009963687
1.750501002004008,1.6926116784274208,1.6482786152086737,0.2821260987809979
1.756312625250501,2.406417223974834,1.6374220426561776,0.2815546002543117
1.762124248496994,0.9941803274370811,1.626614453783131,0.28098372471859845
1.767935871743487,1.297396619361858,1.6158573086768284,0.2804134914551049
1.7737474949899799,1.654343263411617,1.6051520606096965,0.27984391972338535
1.779559118236473,1.2901888852267485,1.5945001558429566,0.2792750287606507
1.785370741482966,1.0345198105489497,1.58390303343124,0.2787068377811191
1.791182364729459,1.2173237496563352,1.5733621250281735,0.2781393659753669
1.796993987975952,1.2758602111311677,1.5628788546929624,0.2775726325096804
1.8028056112224449,1.7437236486568897,1.5524546386980076,0.27700665652540857
1.808617234468938,1.6918111216754528,1.5420908853375646,0.2764414571383164
1.8144288577154308,1.1107313088940787,1.5317889947374885,0.27587705343793967
1.820240480961924,1.1360103079049344,1.5215503586660781,0.2753134644869398
1.8260521042084168,1.1877027991045295,1.511376360346051,0.27475070932046014
1.8318637274549099,1.9740775609587862,1.5012683742676707,0.2741888069454831
1.8376753507014028,1.3192891504414554,1.491227766003058,0.2736277763401882
1.8434869739478958,1.2323567763278198,1.4812558920217018,0.27306763645331106
1.8492985971943887,1.3036040783385143,1.471354099507205,0.2725084062035033
1.8551102204408818,1.7852426112500461,1.4615237261752791,0.2719501044786938
1.8609218436873747,1.2278839912200477,1.4517661000930246,0.27139275013545056
1.8667334669338678,2.197905745968305,1.4420825394995078,0.2708363619983438
1.8725450901803606,1.4207705451851071,1.4324743526276715,0.2702809588593105
1.8783567134268537,1.3993974412958672,1.422942837527593,0.2697265594770193
1.8841683366733466,1.7555226900384426,1.4134892818911227,0.26917318257623696
1.8899799599198397,0.9943048309199857,1.4041149628779146,0.26862084684719634
1.8957915831663326,1.1788490558347833,1.3948211469428884,0.2680695709449646
1.9016032064128257,1.1574543414686294,1.3856090896651305,0.2675193734888136
1.9074148296593187,1.4933871723525065,1.3764800355782694,0.26697027306159066
1.9132264529058116,2.3449597732558787,1.3674352180023404,0.2664222882090912
1.9190380761523047,0.917536191803273,1.3584758588771653,0.2658754374394322
1.9248496993987976,1.6750218552895357,1.3496031685972723,0.26532973922242714
1.9306613226452907,1.4621455066188944,1.3408183458483722,0.2647852119889622
1.9364729458917835,1.3538937234488968,1.3321225774454184,0.26424187413037376
1.9422845691382766,1.208849327547866,1.3235170381722698,0.26369974399782714
1.9480961923847695,1.2222057916541935,1.315002890622981,0.263158839901697
1.9539078156312626,1.3253170697493992,1.306581285044735,0.26261918011094865
1.9597194388777555,1.6091706094903888,1.2982533591824494,0.2620807828525212
1.9655310621242486,1.7636956137338955,1.2900202381250674,0.2615436663107119
1.9713426853707414,1.6713498467393186,1.281883034153561,0.261007848626562
1.9771543086172345,0.8877233663975326,1.273842846590663,0.26047334789724397
1.9829659318637274,0.6588790790837467,1.265900761652351,0.25994018217545023
1.9887775551102205,1.4246422947793267,1.2580578523011003,0.2594083694687836
1.9945891783567133,1.7765448372317247,1.25031517810093,0.25887792773914897
2.0004008016032064,1.0981990234610586,1.2426737850742562,0.2583488749021466
2.0062124248496995,1.349963504684625,1.2351347055605777,0.25782122882646713
2.012024048096192,0.9824404486574805,1.2276989580770075,0.25729500733328803
2.0178356713426853,1.3674697645348957,1.2203675471806714,0.2567702281956717
2.0236472945891784,0.9033710293136642,1.213141463332998,0.256246909137965
2.0294589178356714,1.2632879587925887,1.2060216827659056,0.2557250678352011
2.0352705410821645,0.7821858909722925,1.199009167349916,0.2552047219125018
2.041082164328657,1.54986790114593,1.1921048644642078,0.2546858889444831
2.0468937875751503,0.9381200734416301,1.1853097068686256,0.25416858645466056
2.0527054108216434,1.8233564506918405,1.1786246125776674,0.25365283191485866
2.0585170340681365,1.4149624097095674,1.1720504847364617,0.25313864274461956
2.064328657314629,1.217152645937534,1.1655882114987546,0.2526260363106157
2.070140280561122,0.79897662232359,1.1592386659069196,0.2521150299260624
2.0759519038076153,0.7956884648540652,1.1530027057740135,0.25160564085013376
2.0817635270541084,0.9471245769786082,1.1468811735678868,0.2510978862873795
2.087575150300601,1.1246166026541502,1.1408748962973674,0.25059178338714383
2.093386773547094,1.2483551219851672,1.1349846854005312,0.2500873492429862
2.099198396793587,0.9493158416595872,1.1292113366350816,0.2495846008921041
2.1050100200400803,1.0775509919974384,1.1235556299708418,0.2490835553147576
2.110821643286573,0.981352422201103,1.118018329484383,0.2485842294336958
2.116633266533066,0.9513825717457575,1.1126001832557975,0.2480866401135852
2.122444889779559,0.8552460810187521,1.1073019232676362,0.2475908041604403
2.1282565130260522,0.715958318724462,1.1021242653060184,0.24709673832105578
2.134068136272545,1.2391361122222428,1.09706790886393,0.24660445928244107
2.139879759519038,0.9959091897559446,1.0921335370467218,0.24611398367125645
2.145691382765531,1.2444971601986161,1.0873218164798262,0.24562532805325182
2.151503006012024,0.6377725691869399,1.082633397218695,0.245138508932707
2.1573146292585172,0.7297878752447816,1.0780689126609784,0.24465354275187437
2.16312625250501,1.2854936324757706,1.0736289794609544,0.24417044589042353
2.168937875751503,0.9515719252644064,1.0693141974462188,0.24368923466488793
2.174749498997996,1.0767502833925358,1.0651251495366512,0.24320992532811403
2.180561122244489,1.0029149669021673,1.061062401665662,0.24273253406871229
2.186372745490982,1.0215187214945916,1.057126502703737,0.24225707701051027
2.192184368737475,1.7357056242714202,1.0533179843842837,0.2417835702120081
2.197995991983968,0.9908732063362915,1.0496373612317984,0.24131202966583626
2.203807615230461,1.04078218221365,1.0460851304923513,0.2408424712982152
2.2096192384769537,1.3299047180021537,1.0426617720664124,0.2403749109684177
2.215430861723447,1.3306594960533014,1.039367748444015,0.23990936446823286
2.22124248496994,1.2825804186048846,1.036203504642276,0.23944584752143314
2.227054108216433,1.334331790522728,1.033169468145274,0.23898437578324294
2.2328657314629257,1.278212324453577,1.0302660488462982,0.23852496483981023
2.2386773547094188,0.7142570360960714,1.0274936389924694,0.2380676302076796
2.244488977955912,0.8085965976679594,1.0248526131317521,0.23761238733326873
2.250300601202405,1.1701973213287031,1.0223433280623504,0.23715925159234638
2.2561122244488976,1.0263776572620447,1.0199661227845072,0.2367082382895132
2.2619238476953907,0.7490713058007872,1.0177213184547043,0.23625936265768466
2.2677354709418838,1.075650763287856,1.0156092183422758,0.23581263985757672
2.273547094188377,0.5627075175569247,1.0136301077884373,0.2353680849771938
2.27935871743487,0.7208201719403013,1.0117842541677349,0.23492571303131904
2.2851703406813626,0.6219005317163979,1.0100719068519255,0.2344855389610073
2.2909819639278557,0.8747498985943951,1.0084932971762852,0.23404757763308037
2.296793587174349,0.9674613778160434,1.007048638408358,0.23361184383962508
2.302605210420842,1.016183248747564,1.0057381257191418,0.23317835229749356
2.3084168336673345,1.403345397636194,1.0045619361567235,0.23274711764780615
2.3142284569138276,0.997319720793717,1.0035202286223581,0.23231815445545687
2.3200400801603207,1.00522187240388,1.0026131438490022,0.23189147720862172
2.325851703406814,0.9184790193472806,1.0018408043823013,0.2314671003182691
2.3316633266533064,0.6756108847258165,1.0012033145640333,0.23104503811767318
2.3374749498997995,1.1535269158103052,1.0007007605180136,0.23062530486192984
2.3432865731462926,0.7210973766788014,1.0003332101384583,0.23020791472747498
2.3490981963927857,1.0358650028225223,1.0001007130808133,0.22979288181160612
2.3549098196392784,1.0263522996706258,1.000003300755044,0.22938022013200587
2.3607214428857715,0.6643811138877713,1.0000409863213942,0.22896994362626866
2.3665330661322646,1.1645226751390856,1.0002137646886065,0.22856206615143004
2.3723446893787576,0.7065912964868497,1.0005216125146106,0.2281566014834986
2.3781563126252503,1.5318117516185972,1.0009644882096764,0.22775356331699065
2.3839679358717434,0.9589502354146784,1.0015423319420342,0.2273529652644677
2.3897795591182365,0.6944913716067036,1.0022550656459557,0.22695482085607682
2.3955911823647296,0.8504112917685133,1.0031025930323023,0.2265591435390935
2.4014028056112227,1.6792155484195856,1.0040847996015323,0.22616594667746762
2.4072144288577153,1.245301809094428,1.0052015526591709,0.2257752435513719
