"y","l1","l2","l3","u_true","f_true"
1.0661824676679759,-0.8325047668277149,1.641348430884972,2.2056187500919835,0.7688666382152871,0.9141069590692558
0.4915791244808401,1.023582323758929,-0.9061132237839501,-0.4706925990967828,0.1917086495915474,0.2836161134004486
-0.4548804995930066,-0.9340779930007421,-0.2867128512733709,1.9719387004355766,-0.45610754949887944,-0.6320233026122749
0.23551685761864016,0.6621143759432835,-0.3394607317564995,-0.3017600803663268,0.264270834255307,0.38610577308825333
-0.19340092415755816,-1.9140311991162746,-1.2114873093361773,2.012938425849248,-1.7470783371891556,-0.49772615343380433
0.8583175571893977,0.11497725599147361,2.7485837968602365,-2.14757815142692,1.1608787453107958,0.985496354886863
-1.1321452042036848,-0.7145219399038975,0.10715130134364868,-0.7983360165552214,-0.6864507766320708,-0.8571322278520367
0.047269659265520014,0.15954249287683986,-0.21508779501970732,0.5034000993886243,0.11868059945019824,0.17708209821815582
-0.529352910975385,-0.501725280248541,-2.493080302284994,-0.4744510978122209,-1.9165352102459055,-0.2636362071562783
0.1903827172227778,-0.6772315900871607,1.1802545605373713,-0.4154808387429591,0.03733004092624344,0.05596580438615608
0.4935406781447299,0.11532327378716158,0.5184353627409659,-0.5805790195905026,0.2534354954704078,0.3710627766028679
-0.11563977697105011,-2.2223459901057425,0.040749929710657044,-1.027514553754389,-1.9710340500799395,-0.18398740235432373
1.0161816254271094,-0.6638032893858716,-2.5835910537506614,-3.0486538556608513,-2.679181010888769,0.768938323370072
-0.21303308047455374,-0.39136148502316837,0.3665421646706459,-0.19504844972374866,-0.14684687356075235,-0.21849341027732572
-0.8544930620957065,-0.9451912330123972,0.6669348997952828,-2.0032529340203826,-0.8252227512112741,-0.9450783140984551
-0.6645350337427186,1.1657965524770044,-2.5966617063262425,0.3458926157650717,-0.4677376907375033,-0.6454456019492915
-0.7383598532675654,-0.9792165671982169,0.5242337902615708,-0.40679767966176333,-0.5714536947717036,-0.7560000332230575
-0.7007755284160917,-1.3139969236971951,0.3237300319329508,-2.7340527574911264,-1.4773309670263808,-0.7989794368591681
-0.7119810679835097,-0.7994102701155444,0.25471197907217347,-0.029910256330702163,-0.49617879995106706,-0.6774336915852404
-0.24957274638040905,-0.5842198141840221,0.22474314488943592,1.0865949695499602,-0.08974801828739089,-0.13421576788056544
1.055246253095854,1.1529140176111121,0.568958744443975,-0.023128608554618006,1.2306645065343136,0.9623707513276609
1.080532317143392,1.140237951093836,0.4969030610286381,0.8559181415325852,1.3788889248910001,0.8787606950353452
0.8260122854334818,0.43214728379661044,0.6947132934822281,1.7124935584265597,1.123624690595439,0.9934359476358314
0.5207643938968074,0.6143639732965044,-0.34801732814229375,0.8029210221287841,0.47174094494634283,0.6500205033158494
1.257555571370005,0.9860033486648523,0.19824496160958616,0.18144332653447162,0.9348231940074769,0.9858271099051754
0.17118111609690384,-0.27578459136488254,0.6779730210930385,-1.0551058049320725,-0.07369296494819408,-0.11031447189314703
0.8074347517879632,1.6324964495519854,-0.36022237336695767,-0.5784021631683336,0.9589887092599682,0.9912593631143862
-1.0020651202110489,-1.4937185799797836,-0.27768742593243095,-0.7684439209005174,-1.515140098770077,-0.7636078697686819
0.827847679635169,-0.38157111752048883,2.3221742603460043,-0.10258500630741128,0.9890104135149185,0.9961934565510154
-0.7506768844469103,-0.6445078529198396,-0.8354659395821957,-0.6617007010243816,-1.1336681576798198,-0.99159997497527
0.16571227996297877,0.13465579991662113,-0.5291049215107245,1.4086337932586557,0.12617343191758823,0.18813230543513113
-0.5180104295352943,-0.754426823758324,-0.21075324959183503,1.634344127434025,-0.3471635844545043,-0.49752685193443585
-0.9632885760098442,-1.7941742992949556,0.10318595128694202,0.9239505464954548,-1.154400509700191,-0.987098802381635
0.6600533217116717,0.26766376486244325,0.043488608223673786,0.7246297448073875,0.4008655735084782,0.5657135801398139
-0.28850454008772497,-1.450884864903233,-0.5854300890061689,-1.7784251303683634,-1.8841310370543378,-0.3101930554656136
0.9497052014944747,-1.7153646917160068,-2.682735154704916,-1.929580415638348,-3.315351252143651,0.9662257904006192
-0.896532729192868,0.5840299720838048,-1.9087237415160434,-0.2754700135630499,-0.6800850952633481,-0.8521748189527815
-1.1643988949044304,-2.1541593075670957,0.6378561650298236,0.18868923814061814,-1.3035289367301532,-0.9269871922969303
-0.6385878323156118,-0.37375340406595303,-0.2303706922185663,0.7553673080032518,-0.2555993881304668,-0.3740749280021672
1.014380128512708,0.439322867451282,0.16488840384381676,1.1924739385049752,0.7115964826843302,0.8759466725902643
0.05953865087763427,0.1721319788590839,-0.3113489828265047,1.4629288005067433,0.2914522458039342,0.42338489726779555
-0.4645575343942678,-1.8777023348362405,-0.9854619565055057,1.2809698061937365,-1.7560808935763605,-0.485968790976091
0.8061828959351813,0.4521533518845576,0.6198646914403807,1.3778647067836003,1.0213281893026933,0.999247217595458
-0.9972242669808484,-0.6262350112169316,-1.1697285874794738,-0.1808701643186823,-1.1995374993614543,-0.9740050181846189
0.46909667884129064,0.9238341581375886,-0.39064180224065653,-0.7528045199412089,0.34059131597933795,0.4889511564112045
-0.45706130482459706,0.2765450388980104,-0.12084171958993667,-1.1285880540967177,-0.10480010134625488,-0.15655349945067254
0.24648561608727326,-1.811677640227284,-1.9489176069680252,1.1788166082926874,-2.272332619009202,0.2637485227952598
-1.0275753836091508,-0.969295847247666,0.13338032052781817,-0.1309294467098778,-0.7223959432415062,-0.8836460214752808
1.0456913376674082,0.16599736410159843,0.9474448149174591,2.6959534007285746,1.2784667288495504,0.9404299001158527
-0.36950582911297825,-0.04914833433769808,-0.7638201937540487,0.15100858530948194,-0.43718599234679917,-0.6097768336729481
1.3242790757534475,0.10793126347071193,0.5282511763409831,1.6707956891154894,0.7629697187479012,0.9104846821916464
0.01952351617776224,0.502812135128609,-0.19845245923326083,-0.5878997632544389,0.15304118212465498,0.22755081493690618
0.40725162905915485,0.9152396687620423,-0.8735998998665898,0.026969518533893,0.23694224184075097,0.34797792367015634
-0.43394174540540686,-0.7664785975867678,1.1659398487654467,-1.349818834144668,-0.25309659550359703,-0.37059067095766085
0.07402511761237893,-0.5615276403776747,0.4308876142862383,0.7315006847580627,-0.035469035726581305,-0.05317845731827466
-0.5720598878338526,0.07488886159160267,-0.8772794313673946,0.055530130844392345,-0.4247301212953521,-0.5948629828419072
0.7053758689080807,0.12468342425106063,0.38495902669693893,-0.4575653473092598,0.21314531010465432,0.3142988306466539
0.7178361137822814,1.4026376498474253,-0.6962640801744074,-1.2991021666253788,0.42335145520802486,0.593199398249261
0.4788116890923731,-0.430628304132719,1.0209470480999498,1.0876916980977958,0.48299773650234146,0.6627585676067417
0.34023231103642937,0.858265353189695,-1.0975007751473003,0.6868516361994538,0.21445970941215028,0.3161699049702421
-0.2232576164496216,-0.783921342934832,0.503672253851956,-0.06971833477779976,-0.3519711242059631,-0.5037693015981525
-0.9675497360436651,-0.7270868180996458,-0.9399331419739086,0.9522680743630932,-0.8927706951285771,-0.9732911374256147
0.7196083859012499,0.9643030787942145,-0.4109428037303857,-1.3317921360941518,0.23005868155532153,0.3382795115943728
-0.7918447509536394,-0.3226540545002562,-1.5154040961401096,-1.0935831326985515,-1.3613100840895371,-0.8910383461426328
1.4569410474181543,0.37103642336263215,1.0167346494499934,1.9390702863511187,1.308806811964415,0.9239886326359646
0.27111605929199134,0.5754709239245115,-0.0091260633808766,-0.5282486470155444,0.33132337942849877,0.47677751292553566
-0.5591502519698954,-1.2383758789450938,0.6604417536635966,0.9968810990108508,-0.3818785672894117,-0.5420022546293288
0.5440790936218264,0.6585176842239548,-0.5146947827800215,1.1330971700162367,0.487144554842201,0.667403628676367
0.712621905423013,-0.9087104490306939,1.1948042837430026,0.9407127929111522,0.16921584313048177,0.25110703467133044
-0.7599430761475349,0.10339519486644928,-1.2780925509417138,1.3076337554768787,-0.3455062841798183,-0.4953688826665905
-0.03883362374400691,-0.11114757430962346,-0.31191815777469645,0.7028361161975504,-0.1055227367170825,-0.1576239946208847
-0.8431975143221719,-0.7778438094660496,-0.8745501832189847,-1.0775851129273912,-1.3556557961006286,-0.8948562116928912
0.8809032909144708,0.49556035149669064,0.4693732051017958,0.3592890507018519,0.7398713219582946,0.8956128417358966
-0.10272389279924021,0.8493283086690258,-1.7505571350160833,0.5833989001098784,-0.1857715283520422,-0.27506498351819064
0.45456200461580415,0.06847094521441982,0.450211893054832,0.20962454337251285,0.3566225598938456,0.5097841228034129
-0.35157471234287924,-0.5972173657874433,0.23475747175048672,0.6591474134034162,-0.19117811278045535,-0.2828528958881377
0.06533671483530284,0.6387316290731618,-0.22945213129610964,-1.303378585390126,0.08119599104923406,0.1214930990565705
0.8459271572049515,0.7206467317062605,0.50799254109775,-0.6601314106075378,0.7092840375808429,0.8742680935663802
-0.9287409739758626,-0.8540000811033477,0.19238462685930288,-0.5605098476516227,-0.6948894135175905,-0.8635834558984666
-0.83581392139531,0.4125316433452019,-1.6833944348274128,-1.8752065288394824,-1.0507150124251499,-0.9999860809321091
-0.9746036250363626,-0.8875487705117838,0.23718419835902035,-1.584322122210195,-0.9279649630748443,-0.9840491250425095
-1.1547555286438838,-1.2236488005229282,-0.16519516678791973,-1.1272946920403792,-1.318661929138394,-0.9182346919992102
-0.14618886294820596,-0.25538242034622904,0.27058546817996654,-0.5253399905076093,-0.16819178021478914,-0.24961986212705253
1.0837832832488221,0.4298964142853254,1.3440822543296695,-0.12531024042520067,1.073292838683541,0.9992340132766019
1.2977181084213498,0.7936463287746692,-0.03342176992444904,1.4000647340006103,0.9271701355752819,0.9838363296457323
0.12277449607476623,0.45058403282376636,-0.36880190557832365,0.029797216550277998,0.15508494350173654,0.23053495962959378
-0.6244783020114177,0.4409617877774715,-1.2551332129440527,-0.7119041837679937,-0.5222901737976835,-0.7057174380310428
0.6414703077574149,0.4250372871587918,1.0667574824587644,1.3271833460711424,1.2413623149996047,0.9578865063029641
0.6795988938710449,0.28615814917640114,2.2144319199486144,-0.48532589590952624,1.370577740426502,0.8846421800074821
0.2674926475837412,0.284391003866745,0.1432950685894675,-0.9240559033137674,0.09727398379438033,0.1453937854573173
0.8342096910922586,0.4559559808128283,1.2226992628314974,1.7920176254094828,1.4594171678501813,0.8148479833415224
-0.11042438353204004,-1.292141116089684,1.1050893184161026,1.3328578215254507,-0.09667670925643894,-0.14450733549696657
-0.40885348003766914,-2.108235251119787,1.7373724728419428,1.0709223714724077,-0.4448648135009556,-0.6188652241351648
0.5245546712578922,1.139282573189854,-0.2511303252752253,-1.664971016145821,0.38377220635396103,0.5443871210934879
1.4642523094830295,1.1073567152537032,-0.17256503897567885,0.8315213430805775,0.9682909928713226,0.9930036478470968
-1.1255698389016422,0.1253259435581609,-1.5287710346747314,-0.04810167075903029,-0.7770564685633367,-0.9190189927791353
0.7712688572906135,0.2069832404757702,1.5503420751607089,0.2868065330536082,1.1067109122605994,0.9960180752671415
-0.6547032150951418,-0.4584118937397347,0.14674348051506753,-0.5766667877449209,-0.4108466571968381,-0.5779953474043398
-0.9315735838932757,0.3071794032256785,-1.9739069832347296,-0.3492953748349922,-0.9531360699946063,-0.9900629935724007
-0.2187258075858564,-0.23773087854819389,-0.7844944348116312,1.7796164730168031,-0.22955279344025767,-0.33756531852985355
0.4806084623306871,0.6408966220833745,0.2875500705854006,0.7810018037370169,0.8476260202567363,0.9555262237009162
1.1396631999463884,1.196431642917362,0.33649214919254483,0.16972412913179932,1.1772205636010151,0.981040980414305
-0.13528934113678076,-1.1312711643254945,1.4900453368416555,-0.9357596557016709,-0.2649744272850258,-0.38707910672648005
-0.06491468836882226,-0.41259266057763166,0.9237494009940829,-1.1167104378985804,-0.05693343631927795,-0.0852963857857127
0.8342701560174306,-0.21352412668102744,1.0918914406224618,0.3934236541990664,0.538016789252009,0.7222328415424467
-0.7063764255916435,-1.8161333324637199,-0.48962287263250553,1.14153720938332,-1.4581433381808098,-0.8159541054430227
-1.2537174627379695,-0.9641133202697456,-1.2307900413724484,0.9081121691809215,-1.2553010977298207,-0.95167385948957
-0.8014131768766843,-1.2119836205490833,0.15146156598605204,0.11314018198239377,-0.8492414212146892,-0.9562380053645622
0.8998202475902437,0.22587647130942948,0.30720323680129435,0.32317530253297905,0.4261326982467609,0.5965528091664796
-0.8664963514037266,-1.3902908911767256,1.5628529463424556,-1.453633331771666,-0.5463279908839213,-0.7307991576934421
-0.4336535951586172,-1.8439871577987108,-0.8503947448090509,-0.475104508836532,-2.0505642216102347,-0.065698965802022
0.6934923047178032,-0.031726490314674394,0.560150889424859,-0.8714386815023326,0.09463476927952903,0.14147590156172257
-0.8924117361064919,-0.34252694479353185,-1.3224915309903313,-1.4405817730726722,-1.3464257009028378,-0.9009500911537123
-0.10520711347592984,0.9931678812697203,-1.6189544443013277,-0.04285229072427832,-0.13907777312565178,-0.20710675122978336
-0.9427138555238923,-0.01948852767280472,-1.600279000880419,-0.6649389361525483,-1.0720050863824386,-0.9993077393583006
-0.2476050317783,-0.2527297372495472,1.068330093759911,-1.838972175749567,-0.011934431314628029,-0.017900690833552058
0.5040019807074917,-0.05133047056176894,2.9804592946309856,0.5630461393691344,1.7741734287327746,0.46207408512511144
0.9727036540789983,0.3453129314547527,0.2052352480749459,0.9611319613829117,0.6075380396429138,0.7903052672563703
0.6604135208427898,1.3956201003523956,-0.44818242863715707,-1.5609484023027789,0.49894147060478705,0.6804761300115316
0.29183245417579606,0.13370567809133863,0.9893952512594016,-1.3141765914099186,0.3685066737398829,0.525038211844158
-0.959772587693037,-1.1041324201668303,0.3067679341532292,0.6585742124353676,-0.5523178128756476,-0.7369024901544825
-0.6701857831139844,-0.47120584138507826,-1.7556077514708452,-0.09098942136512488,-1.3879971021992765,-0.8721583962044442
-0.33047063043675495,0.445292115897735,2.9437017049390057,0.6723793086996636,2.1717426732539544,-0.11576123837973572
-0.1935689253821744,-0.3948160442273919,-0.15656009309423452,0.5338627614118296,-0.28066738782408973,-0.4086743252469702
0.47159666418824325,0.764381518369064,1.1084804170549725,1.6641784582153802,1.6102598163079784,0.6640353544118474
0.4085391156852799,0.6387456947720375,-0.12326144082408962,0.18985726424712882,0.4794771112885425,0.6587948031188859
-0.5377613530655239,-0.6671948767591982,-0.08140797327611529,0.28124995551913606,-0.5112122215480617,-0.6938475658192348
-0.8333841589712443,-0.5892351484207671,-1.4633301911527856,0.2849420960426816,-1.2309451045116615,-0.9622562916156288
-0.6144505079657978,-1.1356571802306095,-0.5486247783005812,1.1193331643068152,-0.9572335520015783,-0.9909085977990539
0.6604031157621656,-0.07458738518270797,0.7425793183150241,0.9852813224496678,0.5844075285002066,0.7685753390069473
0.0839172163925121,0.15333542898270103,-0.5692520735008048,-0.17271333976652348,-0.23985466502321034,-0.35207019709105636
-0.4005226291560473,-0.38102607613628237,0.36187835807431773,0.03288659065904545,-0.08967832952587736,-0.13411217980727078
-0.0581810187357274,0.27225202998808123,-0.3248964094869997,-1.00869742571687,-0.19657605263875622,-0.29060979789435865
0.30004904953343653,1.1778637341206328,0.9119686269845749,2.253368331769575,1.9601556472514008,0.20000123642619302
-0.9672466281176175,-0.6923191084240345,0.02837022414080889,-1.3035258209331138,-0.8278569122049204,-0.9463623727723043
-0.04419591081322134,0.6541276893060874,-1.4305423196821505,0.8620917646720543,-0.09620213418179896,-0.14380290823285888
0.9826387095090403,1.4213734177950228,-1.2485733242230683,2.7613152390654028,1.0450212501528138,0.9999946716827195
0.5836556958044713,0.648785247832189,-0.18403489496842332,-0.20021926235165066,0.36469326831072985,0.5201613869431798
1.0505540644675584,1.7584353688511098,-0.7397576494365682,-1.736301210918157,0.5817250931834611,0.7659949550592999
1.0239185853394013,0.32612369952286346,0.005579760885984815,1.0390427499744936,0.49693942889373016,0.6782725100216809
0.6400805933800651,-0.20872043226250633,0.757836015964486,0.22426436616821813,0.31439549013466783,0.45430618795706157
0.7175003125806275,0.8655531072057401,0.41254574753696593,-0.8600425666761906,0.7248288819933042,0.8853486244301895
-0.2944372085928661,-2.4471126889615555,-0.5643863505463393,1.3844163306444421,-1.9455789365499616,-0.22137501944211085
-0.415443266046326,0.251284059572224,-0.8806562439543454,0.13871726530811282,-0.2679939264630529,-0.3912513001811647
0.5185718800499115,0.5862971186986289,0.4162870736639804,-1.64500071377603,0.3278523745698028,0.4721944265482185
1.1272685789976156,0.8130878120981522,0.2789316825595944,1.928416038475828,1.2390626671243556,0.958871311199123
-1.0638331030657728,-0.2626821665738673,-1.1106804406130697,-0.49051932136650567,-0.9480800192110417,-0.9889680231805357
0.6227255148310522,-0.24315318961336732,1.5578820419969426,-0.20652418169268844,0.6424867707797296,0.8213251833185549
-0.7536826113294463,-0.8959888913600251,-1.2110174917904795,1.2271379287330693,-1.117866979239375,-0.9943868201053138
0.16803606660320158,1.1538710665038192,-1.5352195482636368,0.5991725579280556,0.1810901432082877,0.2683070518218398
-0.3723545531218109,-0.4995612399426884,1.0021157061187225,-1.4145143207364241,-0.14893731956591974,-0.22155223740689106
0.14246187477486577,0.6625449375246995,-0.4848071086854779,-0.4636432585938766,0.14566659146792124,0.21676542183133857
-0.3924617989073636,-0.21759473430123658,-0.06280533115687861,0.3460306713674792,-0.1296602648656431,-0.19326656528123215
0.1633005472423476,1.4561635276820262,1.739976952161006,-1.455720648960158,1.8095585238942131,0.414374003651838
-0.7619475642255515,0.28258176004954755,-1.369139891806298,1.0392811180890404,-0.31579941358469327,-0.45618119775075866
-0.8754740597008118,-0.44823182486667656,-0.15756839290291874,-1.1539625937112925,-0.7057924258082513,-0.8717136445249953
-0.5478918508949463,-0.5013534299921641,0.3877881141100096,-0.5800929547340068,-0.30919308054119893,-0.44734061021516813
1.0526418818789918,0.2651656994230027,1.0698602866918223,0.20808932761447427,0.8629807917136322,0.9620645152298153
-0.39903051741609913,-0.27736806199318315,-0.24889451570675555,0.3632083883141691,-0.2784985093103422,-0.40570292878841907
-0.7280012503565385,-1.3446949130721906,-0.7025684391137742,0.15528414872004753,-1.4283831367910838,-0.8409399743829973
-1.2421577521212575,-1.1703505963226295,0.16817512832271186,-0.9547077841265887,-1.048601093379541,-0.9999977838288269
-0.5033483276353766,0.1343279895246796,-0.02393913808979739,-1.4716362364941953,-0.24034530247049196,-0.35275893722806045
0.1390950345065105,0.053164557768297545,0.1543556244517933,0.9718375085648078,0.3496024281566014,0.5006968729261323
1.0722883891218598,1.5255464412669635,-0.6316864779430343,0.4765045875097793,0.959423834320401,0.9913452594358073
-0.13268349365534576,-1.8602380027346654,1.767245143773332,1.4146851056317125,-0.15354470184793514,-0.22828621570103078
0.12063964069782221,0.011453242564892838,-0.16207243493221085,1.164333823853148,0.18099201226041822,0.26816524967959154
0.472801423455519,-0.7208494860203765,0.781203933872434,1.401273960063254,0.18825477869141446,0.27864425782515684
1.1434680920736444,0.9237115427242805,0.5274844271058425,-0.19237835372308357,0.9871922891836777,0.9959520235678397
-0.44962082485281213,-0.5351862766465876,0.8317375108661629,0.26007568841824075,0.10558879579683654,0.1577218437798365
-0.7243295503788109,0.06878578634871445,-0.3969636786710598,-0.9639959249327196,-0.38851932142569884,-0.5503463324413139
-0.1210666253628871,0.23572342578851674,-0.0849650158886156,-1.264855983448136,-0.14770248940878758,-0.21974564421589723
1.0198110854872338,0.2831904652996488,0.813922518332116,0.8198656960059654,0.8709109493776602,0.9652416577996329
-0.15822543721332816,2.284095281685868,0.024340160818693106,1.1081753520518691,2.0750922446135407,0.028950241197899417
0.7612396163116784,0.5128326173686432,0.21962707551826,1.6145775638783253,0.8964371824324889,0.9745390084248722
-0.928856914301692,-2.0544227343612906,1.9020183220328097,-0.19990952374139034,-0.5967877366271196,-0.7803226656114844
1.1423716898444,0.7656220579854336,0.22106139356037283,1.2694346721007976,1.0194491058095267,0.9991339018008237
-0.39940757053966247,-0.009743510943067036,-0.5618865295414925,0.2246923260252332,-0.27494546206708015,-0.40082593560420926
-0.699774659829652,-2.419090785023627,0.8678820303388756,-0.6427093762207763,-1.5715602251902427,-0.7062960805568398
0.005950831769678533,-0.6765745904991181,1.4475177016853416,-0.1002808398772176,0.2605374771809441,0.3809339677554025
0.8590690289578342,-0.37322530433929846,1.1760697242351976,1.2984835884717543,0.6640508904746766,0.8393445481110614
-1.0837101973024676,-0.06135665874834357,-1.4410855809054297,0.12247492504616164,-0.8367498596852185,-0.9505881112366562
-0.6212428018571282,-0.9640920060048256,0.5942039123297325,-0.7954435544897853,-0.6078642380176738,-0.7906049717626892
0.42000665052717817,1.5781656576976821,1.0842820500725345,0.2586775387129093,1.9232772703836618,0.2538675807917805
0.6753764312397937,0.4031883552922458,2.8696571347708164,-0.9486814642654843,1.7293540284361533,0.5206068906381588
-0.7913973038837683,-0.7975103893798501,-0.1797487555340521,-1.16352402073888,-0.997350888245845,-0.9972060259854542
-1.4751380492842694,-1.331036831611592,0.37330756596030784,-0.5668014180201395,-0.9719831591283963,-0.9936423926019213
0.010738609885887318,0.6956736792544078,-0.6584533294904247,-0.19156442562917264,0.13523013973621908,0.2014570177377743
-0.8681081975030083,-0.4649801983544336,-0.8716931405818058,0.27278972230805537,-0.8002648343571658,-0.9321829595959208
1.0724899575251798,1.4290601144993964,-0.03908518007300084,0.02035829445081577,1.115146983607969,0.9948102291407591
-1.080719480055807,-1.215845778014731,-0.04639272551365784,0.785472566041084,-0.8120621753848792,-0.9384424075675348
0.2805179310940013,0.7587008841110577,-0.006282054154234469,-0.9959531699261804,0.3722462177036747,0.5298038958855873
-0.3916041970084058,-0.495652512108589,0.22637757520093768,0.3843828079266992,-0.1776445395938776,-0.263324592632458
0.6250393678776713,0.22432508807479476,0.4754002376253467,-0.14537580337942063,0.4140199506343518,0.5818730867672589
-0.014454011415120788,-0.004647140039429694,-0.06704836231451006,-0.43372533805394325,-0.13986140325264912,-0.208256567487322
-1.1820058900165824,-0.6037932781637251,-1.0314465379641728,-0.270220027736628,-1.1236972833217782,-0.9934234859491801
-0.6883294694023101,-0.3029504666956803,-1.7976066468834986,-0.3146056050905172,-1.3290552007833953,-0.9119491829173333
0.44404642893303253,0.37395072255378253,0.6466612599711746,-1.3446523845586351,0.35798711451408033,0.5115439480358542
0.32969932673238384,-0.45763093484469125,1.3876742603023347,-0.667955470839386,0.27163822166729024,0.39627610865279966
-0.8005439924666733,-0.9759253357999803,0.1948308343891708,0.03099995479346837,-0.6561911443008425,-0.8328775303215388
-0.5111458872112412,-0.7455583350431434,-0.041820487143935325,-0.045411831754104244,-0.624884949678734,-0.8059789652117021
-0.5024798047949277,-1.0519483243337042,0.985879089106241,0.3610054089928119,-0.19387209784485798,-0.2867265333329446
0.12860743675834913,-1.0652054010906309,0.7441170970354801,1.6518146428656026,-0.04893962181128703,-0.07334351724991511
0.9437064019168889,0.8587843941404371,0.5068912464493995,-1.2446797351657772,0.6857734955200125,0.8566084879843533
0.849487794751218,0.31116280372954475,0.7092082887674578,-0.2668291971038805,0.5877109620943016,0.7717359939329025
-0.7204460993420079,-1.2759020715942666,-0.7383134900193804,0.474219038173573,-1.3218704685970206,-0.9163180158190826
0.5179510365444832,0.8041520059205389,0.3987704911845766,-1.8599109416768043,0.44193843935404376,0.615411284992549
0.8466821575957914,0.029594672598726734,1.402256245978881,-0.7788136552528124,0.6409612661912545,0.8200176744937626
0.318330840171855,-0.7449907930356523,1.3366732205512293,0.5545444771010922,0.29184661413737656,0.4239207400888821
-0.5681554242361577,-1.2404821320931654,0.7247015924361867,1.1137719065891152,-0.32069744552205515,-0.46270686862642213
0.4222182904358654,-0.8308303480626916,2.019638410313025,-0.0012031285315125052,0.4846115540085753,0.6645693440438784
-0.4293824210661834,1.9734397917992939,1.7585638656716638,-0.42729554785428936,2.462963740127757,-0.5251173139259786
0.3298527110962546,-2.17083743465629,-0.6446501158092066,-0.9657823397506536,-2.30426045373701,0.30962442972763315
