"x","y","f_true"
0.5792000040779017,-0.7363921211217338,-0.5833772016529865
0.5819043362618326,-0.40315801826108655,-0.5187667576524414
0.5852814502545352,-0.6688269900185367,-0.4318438571433121
0.586048816325635,-0.21907440801344052,-0.41123087347836884
0.589881841782466,-0.7038149113015054,-0.30419413351995633
0.5922918855797661,-0.2573312740068527,-0.2339649942394186
0.5929383040997256,-0.22573917907313593,-0.21481568593855235
0.5945998103910899,-0.0650878838832547,-0.16508660755471044
0.6014890751756259,0.02836963989634859,0.04597032585614351
0.6020043095156316,-0.11936395187409218,0.0618795924731503
0.6025577579510504,-0.02540500733430913,0.0789622949095794
0.604085519789999,0.03871830804148799,0.12603785078574642
0.6068885863364402,0.33765583822437406,0.2117813324547316
0.6118330372598968,0.33218405908989873,0.35914495151839654
0.6179623606006659,0.5317899588834178,0.5300950103703116
0.6212233464418473,0.4168893977816791,0.6136273196821551
0.6224057651197941,0.6248413866724689,0.6423923485375385
0.6253365186910631,0.5307067266415538,0.7098238844359348
0.6257931344599172,0.5845930922365145,0.7198059194716165
0.6402038591897015,0.9487642197588829,0.9495333451710914
0.645938519338531,0.8259277884154853,0.9889868826304704
0.6469116132842949,1.0353851531822373,0.9925131262407527
0.6503173573797327,1.1295550033174315,0.9975089110637854
0.650361761867351,0.9552548768294339,0.9974983881899058
0.6505068493704853,0.8276390570018521,0.9974504183697231
0.6568554930649566,0.8478739701990129,0.9750597658171621
0.6571612740071875,0.7815901782253214,0.9729879269875713
0.6590031205534002,0.8810986602885992,0.958608750999777
0.65941842982256,1.0446072579806667,0.954919388265964
0.6674446973161159,0.5412637369402755,0.8524949881810246
0.6714094283937453,1.0574108787882532,0.7813837264648609
0.6757927228765077,0.7038130964151512,0.6886710724711594
0.685078155599673,0.3953801717630675,0.4515262826932662
0.6899799850507313,0.7155132919058251,0.30945995262394055
0.6906543970763084,0.3683889249520215,0.28925976396866854
0.6927643297879396,0.3001895644634109,0.22526175534137666
0.6941376767916805,0.2576281904172724,0.18305330752079277
0.6946759283734727,0.11829363277760144,0.1664127744616874
0.6996017127856689,-0.011810420558988599,0.012507972024616782
0.7014337762205229,-0.2310098739266547,-0.045013919639753604
0.7032967295122914,0.19823635551452554,-0.10335436290730562
0.7068711574537723,-0.3951221646121398,-0.21413666697440437
0.7073513758008814,-0.17116784666777934,-0.22884546714652515
0.7074400943326125,0.14491239600979033,-0.2315572751236067
0.7102408179751512,-0.18657562340615236,-0.31613291260221327
0.7129556405548121,-0.5585892502540294,-0.3957894527029563
0.7144697793215788,-0.5063068737415253,-0.43900381917879905
0.717368550999945,-0.38755574424220407,-0.5188861686323457
0.7192661044113615,-0.4816924077598266,-0.5688896755040107
0.7203621776981253,-0.5269062482194771,-0.5968634480501576
0.7244485311464575,-0.5922487204126999,-0.6946630786900463
0.7246703630309703,-0.7850397204193762,-0.6996588129351181
0.7257063950290308,-0.6794662324428022,-0.7225368480210714
0.7290348468278423,-0.738252488749146,-0.7907424749806433
0.7372369175308784,-0.9626143525026475,-0.9206155041727927
0.7409200185605465,-0.8783715738350288,-0.9595269970725404
0.741730365374567,-0.9984894502754496,-0.9663807538580463
0.7422460297939388,-0.6924697032952554,-0.9704163194489074
0.7445851667004275,-0.9038807446994951,-0.9855102489550519
0.7459209147180763,-0.9662018298086262,-0.9917472393658915
0.7511079521871695,-0.8952562525280224,-0.999350881909282
0.752312977353256,-1.0426949358879016,-0.9973198321676788
0.7535345391505119,-0.9373267036715787,-0.9938021298660837
0.7572719892545619,-1.1780503030504743,-0.9739841098920472
0.7586959978387127,-0.9489519344047405,-0.9628834855223489
0.7597475954783237,-0.8133680637977265,-0.9534476376480304
0.7620326622464204,-0.6899995226519107,-0.9293721839344116
0.7652912049767135,-0.6955744608334415,-0.8867941363282886
0.7675458083773656,-0.8670035163567031,-0.8518681772514551
0.7677156327778889,-1.0865884245110358,-0.8490620856500631
0.7685077497969077,-0.9200329976094602,-0.8356555721583604
0.7699641517849163,-0.9783530291625328,-0.809661907406482
0.7700513517268297,-0.7529011881064379,-0.8080512403296949
0.7702378254590876,-0.739295101896286,-0.8045865548083817
0.7702958384008847,-0.6543146673781517,-0.80350303577963
0.7704448880856862,-0.899681860748939,-0.8007069761158326
0.770745232585905,-0.772226830820373,-0.7950194672541422
0.7708657379120423,-0.8480734353542759,-0.7927175774347803
0.7722890533023363,-1.1513207538193513,-0.7646789501175132
0.7726646920991671,-0.815315834911761,-0.7570217062142434
0.7748444707785587,-0.8783294914005798,-0.7105413760643786
0.7767480086149017,-0.7087413157635846,-0.6672189759339551
0.7768816201674777,-0.8918760539201894,-0.6640866705116553
0.7782091626483256,-0.6168800979345236,-0.632337903781762
0.7806875203478469,-0.5435585832554808,-0.570167894332413
0.7824777683251027,-0.4785050483366533,-0.5230874676818424
0.78622917425815,-0.5193234967184424,-0.41924934111518053
0.7867077628664543,-0.5467810376976187,-0.40555260797535203
0.7879211877873795,-0.6787007060217414,-0.37042182040687477
0.7923962262913609,-0.35001632294503515,-0.23661221614581543
0.7953405647823975,-0.08989797010274611,-0.14585719947834733
0.7967189273453021,0.10897023004330526,-0.10289477865658662
0.7988410891424227,0.0980118535279653,-0.03639998107263741
0.8000366717278538,-0.041443015851573,0.0011520689851618915
0.8040615292355222,0.10875254107943039,0.12725008928208903
0.8052141969986142,0.19214442200675372,0.16307640929248252
0.8125876530857243,0.2631632243688176,0.38522463740505
0.8133233013937358,0.0705277856473065,0.40644724182959985
0.8138256323750992,0.6863492760003258,0.42081487016434066
0.8153155788247473,0.28902980260475486,0.4628001204691735
0.8160592617621034,0.27382071021848353,0.4833827513852263
0.8164956147482263,0.4907662604385375,0.4953374219009511
0.817677584985681,0.5952082041837348,0.5272456881198668
0.8194635820929435,0.39305714754537613,0.5740672097051953
0.8258586139829021,0.6636857351133842,0.7259192583093844
0.826292881177995,0.6807867431128327,0.7352347124548658
0.8271631632968288,0.7957123332165205,0.7534894739963752
0.8273672435795736,0.4409650444599869,0.7576891712763413
0.8285569168715774,0.7988309833786362,0.7815456208925863
0.8361549845602811,0.8627537964449319,0.9068881192696904
0.8370105892396205,0.9282462439668522,0.9178854111331198
0.8383277667198268,0.647862714113056,0.9335165025882421
0.8409071589788999,0.6179991147148756,0.9594747247380164
0.8467379691431651,0.9717820970062513,0.9947526048349796
0.8472334700591844,0.9193107851889906,0.9962245080317453
0.8482515645182207,1.0876830000679492,0.998490906669399
0.8482652958371948,0.7449439476032244,0.9985144975853293
0.8503174612799425,1.2176805688363124,0.9999494456595374
0.8563919748833229,0.9645030349978836,0.9799047404310411
0.863589452421966,0.7949522605210094,0.9102427895096636
0.8656389643410027,0.6189029435344439,0.881713984242499
0.8660441077396717,0.7798396034790492,0.8756378966091809
0.8687917471269302,0.7772055675722032,0.8307399275804501
0.88167513169696,0.6062489448927616,0.5444158549037492
0.8818982807873026,0.369480482823082,0.5385220665941071
0.8872768542954774,0.3092912690614606,0.3891506026054052
0.888119585738038,0.36107324230638965,0.3646288227344098
0.8882660471165964,0.3685730764386136,0.36034053980982517
0.8885914974003322,0.3000098491360838,0.35078441381857806
0.8940396592357553,0.5008261242298246,0.18615728011034682
0.897631724373378,0.09631552908656532,0.07433294008496469
0.8978363370001137,0.11483397297154223,0.067921137571495
0.9007831007016696,-0.05565944428286321,-0.024599349795030374
0.9015516950350497,-0.3861701510735329,-0.04872862724821023
0.9037476909477464,0.010367698702251238,-0.11746534757512148
0.9062370739821155,-0.0024566397274791985,-0.1946920088088604
0.9069063265502038,-0.4379300987619312,-0.21527031742820138
0.9140784290147073,-0.6802808355003103,-0.42800739107084385
0.9150161854351138,-0.2734824076338745,-0.45444347237121957
0.915876148898342,-0.46748494890892883,-0.4783403884006266
0.9170132247468523,-0.3736156832527048,-0.5093989532690119
0.9206775301796712,-0.395753368634161,-0.6048708954446036
0.9210348193995288,-0.791813116030693,-0.6137709946935345
0.9241859943799979,-0.3694025674864383,-0.6887948651961009
0.9253296672179745,-0.79548789772536,-0.7143920623932508
0.9269677767587152,-0.6435391010302813,-0.7494411955119831
0.9305515265135909,-0.6182774743907421,-0.8190794095097286
0.9425113327956609,-1.2904192617402026,-0.9724529524026702
0.9444208652644048,-0.8517247278109493,-0.9846788321474149
0.9487029225919841,-1.029539145510155,-0.9991698628883972
0.954461465875404,-0.9182592991683343,-0.9901934925610159
0.9553457766044604,-0.9721377225319243,-0.9859307568891381
0.95613315389635,-0.9608428105723409,-0.9814948022090749
0.956782665548696,-0.7772561821289268,-0.9773834216780758
0.9667146469388006,-0.8867637520654457,-0.8652707411219048
0.9725375183153098,-0.8997232993010604,-0.7596399462323177
0.972976543895532,-0.7762875104490017,-0.7505981789412348
0.9753881614869575,-0.6010261090022643,-0.6984316364101486
0.9754216951216752,-0.71125250154687,-0.6976772905142362
0.9772571010295368,-0.8307569235891974,-0.6552316588882854
0.9806698629093797,-0.5187243444247726,-0.570631108264017
0.9917961432546709,-0.2997491781554861,-0.2548878881052625
0.9938951810483039,-0.1511806972652614,-0.19061494895885628
0.9984394106115939,0.21350652554337157,-0.04900772279916837
0.9993304931835156,-0.17724542215073577,-0.021031626124652234
0.9994900241019267,-0.012347850956587268,-0.016020679918962794
