"x","y"
0.5145500853904625,1.0
0.2527134181991453,11.0
0.8467379691431651,4.0
0.03862774886798648,6.0
0.7102408179751512,5.0
0.9444208652644048,14.0
0.9425113327956609,8.0
0.47636126361697184,11.0
0.38077847556157485,7.0
0.5291838818698482,19.0
0.5330697029958678,5.0
0.47242490090274236,15.0
0.8885914974003322,8.0
0.5318909341739941,16.0
0.18636759495789135,35.0
0.5353319287730403,0.0
0.5922918855797661,6.0
0.4945722794350236,9.0
0.8040615292355222,7.0
0.08790512117137306,17.0
0.6899799850507313,13.0
0.22833390338448556,3.0
0.28498077925183907,41.0
0.8482652958371948,6.0
0.1269847130772348,40.0
0.08161935062335601,7.0
0.47422773053758394,6.0
0.05914887147244352,59.0
0.9917961432546709,21.0
0.39715161746651373,6.0
0.5929383040997256,11.0
0.9015516950350497,4.0
0.49432514489009427,9.0
0.045608772500649986,24.0
0.8153155788247473,7.0
0.5422497049710264,16.0
0.14077257089128348,45.0
0.5270043534384707,21.0
0.3632247371333377,24.0
0.36513740477459367,79.0
0.1602385020296213,32.0
0.15579874824058604,15.0
0.509802278524089,8.0
0.19861440646645057,13.0
0.530905051553999,6.0
0.27612937541632876,26.0
0.3242353375540079,13.0
0.650361761867351,9.0
0.3954853889037233,14.0
0.02365609496396104,10.0
0.5554637181709001,14.0
0.6025577579510504,7.0
0.3602746903236087,9.0
0.5642248848435525,2.0
0.03769888764897433,0.0
0.5945998103910899,3.0
0.41985117486668644,11.0
0.826292881177995,7.0
0.0303845896369086,9.0
0.95613315389635,12.0
0.717368550999945,1.0
0.01363241203885579,31.0
0.897631724373378,5.0
0.09073975862034933,9.0
0.7032967295122914,0.0
0.817677584985681,8.0
0.5692162821563795,4.0
0.9754216951216752,12.0
0.1621996587269079,11.0
0.07164856848948342,33.0
0.15859988978350303,73.0
0.4912786108389118,31.0
0.6714094283937453,5.0
0.685078155599673,5.0
0.22897415902298524,11.0
0.9305515265135909,3.0
0.004421305373751405,1.0
0.23660021624713035,65.0
0.954461465875404,3.0
0.5792000040779017,8.0
0.29498651043225,8.0
0.40060302407862136,27.0
0.8472334700591844,0.0
0.29310016820666185,8.0
0.6941376767916805,4.0
0.2270744992435847,27.0
0.7597475954783237,6.0
0.4969960266376068,7.0
0.8164956147482263,20.0
0.6014890751756259,2.0
0.295630905518953,58.0
0.36933245503602685,8.0
0.33931175251886203,13.0
0.22580212890610696,88.0
0.586048816325635,2.0
0.9938951810483039,7.0
0.09603987062887587,10.0
0.40483496130624474,6.0
0.4653670546498625,33.0
0.8271631632968288,3.0
0.7806875203478469,3.0
0.5547592281730045,4.0
0.26231848900544263,9.0
0.3207746990144573,16.0
0.42042030864952906,10.0
0.9269677767587152,5.0
0.42714052735513564,16.0
0.9753881614869575,6.0
0.030826899982409728,10.0
0.06554850779463317,0.0
0.7445851667004275,3.0
0.518155706326908,12.0
0.65941842982256,0.0
0.01338802949083484,11.0
0.18815495414596017,13.0
0.7422460297939388,2.0
0.7967189273453021,2.0
0.7535345391505119,0.0
0.04909322854151732,49.0
0.1834111146758457,10.0
0.2915163216367773,21.0
0.7700513517268297,3.0
0.498362823845512,22.0
0.6946759283734727,11.0
0.29166598635023777,7.0
0.3152785443565074,7.0
0.3886286247753463,17.0
0.8000366717278538,6.0
0.7372369175308784,1.0
0.4470321131624304,22.0
0.8940396592357553,0.0
0.14391748602036558,19.0
0.29337118014425867,2.0
0.8273672435795736,1.0
0.3054437959423233,46.0
0.14900512355658013,16.0
0.24302821521788576,16.0
0.8882660471165964,7.0
0.022134382349237702,12.0
0.2211195408750004,41.0
0.24000440073876717,21.0
0.47976966793486375,4.0
0.19903710463048352,8.0
0.8482515645182207,4.0
0.5629630734667468,13.0
0.604085519789999,11.0
0.5222189126036976,6.0
0.0421219672578248,31.0
0.9667146469388006,10.0
0.35689016391548645,92.0
0.7129556405548121,4.0
0.28588504152971406,19.0
0.4820235032740845,19.0
0.45734634119639805,0.0
0.4750721212030715,3.0
0.770745232585905,4.0
0.22949060457262505,14.0
0.1958711594478988,40.0
0.3739178949079671,3.0
0.1689436788447356,48.0
0.07822529389785982,16.0
0.2807576342470075,5.0
0.32780870012612784,27.0
0.0011778691468380398,3.0
