sigma_s1,beta_intercept
2.1416821570642965,0.9671884038539968
2.6793360087670206,0.9368106630077524
1.961362436378918,0.8765933770715889
2.18684847710831,1.0183730075242114
2.7953004730658115,0.76887064320887
2.6162729225955097,0.72853079682389
2.306445702277186,0.7296986391800562
2.5778743019731563,0.8799746534030723
1.5731088566341425,0.9221700434643214
1.9672056569871232,0.9017755904433006
1.7719046076959157,0.9671401366760669
1.9507248831003225,0.9669350685875964
3.3268889429233113,0.8424518648587075
3.3839110215712545,0.8380342210866033
1.2540348068200875,0.9512340001954521
1.800113144972473,0.8989564451460009
3.4374206050527287,0.9080502508319587
2.077111015931347,0.9090886010553797
2.2320989312696455,0.9677780506826302
2.5634552436156555,0.9684990358249483
2.7269005621720064,0.9326449117141912
2.5533256374381885,0.8951059845213655
1.5649856976695533,0.9035946427605923
2.7640205849371235,0.8490342327639328
2.177919328947195,0.8396449745147444
2.387459425972141,0.9852405394684177
2.82453054930147,0.9418022593379115
2.2475958784683256,0.9016436214431038
2.7675375430591442,0.9009680737552025
1.9006636493992721,0.8884588369681711
2.691521128395804,0.9804051882846134
2.49097481731469,0.9775474000447513
1.8948382921947746,0.8506615491517335
2.3053918721377396,1.0028302305578827
2.2783106899167733,0.9080760111503802
1.9402328367660817,0.9279745734125739
2.415745797133398,0.8573797054221707
1.7951697792973516,0.9488596975473323
2.168328710020133,0.7403765185570795
3.718784896602352,1.0123833171923609
3.300820141757135,0.8185423549550453
2.4395835855123367,0.8907212714896159
2.2152546476554122,0.8961163388892232
2.7726151423911523,0.9304359905428646
2.000579932714774,0.7835867221064818
2.089023217598513,0.7771073379494624
1.3788864157571679,0.9801235047519713
2.155001759551451,0.8754091641324542
1.7770312136378477,0.9096395195289525
2.3605332893711077,0.9512639847968235
2.5573660516816075,0.9736303838516087
2.1939889810708353,0.9282320571221206
3.270373813273868,0.9413681900006591
2.335245031411151,0.8467544970337246
2.389064853027113,0.9775372954939049
2.1239281657094233,0.994190599432863
2.668724675670704,1.0030074206925754
1.8478516911534932,0.8811247526180622
2.3662288921831705,0.9898893602780554
1.8035757356738686,0.8846727954023391
1.5696832194418013,0.8843463714581642
1.7937445923083106,0.9480412713890642
2.188969707447442,0.9030835223771674
2.4231356770779984,0.8679291850517878
2.287359236180715,0.8649763605066962
2.5002590035759553,0.9108542227118535
1.5387146631189468,0.955914716694179
2.4862074247610786,0.8719315897953919
2.2678161210463093,0.8665004695706572
1.7339779968076838,0.9614090326447688
1.6080132906677074,0.8377430290855629
1.3684435663532075,0.9120731741607943
2.431442052189382,0.861997931688108
4.057003703484872,0.9027708821725821
4.104997557511881,0.9106000811829654
3.9643626930443223,0.894785105394923
1.833570378361392,0.9325400498696531
2.0127979261710225,0.9376740150308058
2.4734694706473443,0.9093164507595363
2.547542194082805,0.9173788821845991
2.419580679635499,0.8927774298198526
2.126904633090158,0.8589375209543407
2.813039267114056,0.9397230870006013
2.454065440705278,0.8635951274449126
2.5221328730363903,0.8559430041310413
2.4866857312251356,0.8689120147905229
1.6422115897549765,0.8543885970774425
1.8314085131185351,0.9428343271467349
1.433831672487234,0.8284761989903918
2.2279299891332,0.9073700854558785
2.379846410570848,0.904378416632418
2.552601103544509,1.0052795782933945
1.8360538175215584,0.8088450930183301
1.7063577998904556,0.8022125733374481
1.6073612455473216,0.901584597117301
1.9436426599416121,0.9416736703692165
1.9992025368899067,0.9777233204306397
2.1772857410699014,0.8708411599287951
1.9831631754138372,0.8602101888892393
2.146818279126064,0.8903930010471617
2.0837935910844463,0.8549885464900506
3.2513629809739846,0.9119532325748195
2.895011301871495,0.9827874346710788
2.067282469517224,0.8331310403703658
1.6153284244754544,0.910682580028909
3.0420312657798005,0.8753681224671187
2.7500505711922965,0.8721219639112049
2.928080152816836,0.9051600978929084
1.5917461799974597,0.8109028362699338
1.6154840720327388,0.9582973276124171
1.685753473730693,0.8944385328720597
1.162570461275724,0.9156331523417379
1.3852815481266567,0.905366077190062
2.159212929344414,0.9254349902432292
2.199693101581241,0.997440925560666
2.4748022882309897,1.01125951721883
2.6422149480955897,0.8509578093753746
2.9490736031376055,0.9804739626619375
3.3298974823873997,0.8408955427881045
1.5383121662592334,0.9651881931774213
1.3892086051550037,0.933181588250761
1.5728547840048381,0.9158179604323149
1.9894507897639333,0.9115692394449452
1.8906460452587375,0.9214406404583009
2.31377432481667,0.8443590252717234
2.7453065402572983,0.8282681010805305
1.4334634650334943,0.9468597856016892
2.088673234811168,0.9116488291529938
2.4632361806787006,0.8731817006508273
1.581918430807727,0.9766084062032737
1.1026527464573557,0.9106106026357891
1.4460696953606744,0.9518193925245877
2.8091228014003407,0.8760929005213764
1.8988072587494964,0.865220424850423
1.865906592878268,0.9080167567861928
1.8571293200721652,0.8519072918584483
2.182764876351739,0.8952195463745127
2.363794328906712,0.862755040037795
1.823316311371439,0.9739499584667879
1.596053761777022,0.8292998090247214
1.9366203457029254,0.8329325389823613
1.9582118491342997,0.9667670368828288
2.7062583573687866,0.8672399694634849
1.9629222651524556,0.9024267095998864
3.079985747889206,0.9348205967694557
2.1004287592550783,0.8611249559692701
1.9353625298396864,0.8973222511084282
2.1825313722272104,0.8465734678719897
2.1949470948094527,1.0101058727476497
2.1343615781989658,0.8474745805636719
2.286367753551244,0.8641970958835057
2.1066850817349945,0.8084778248892582
2.096547111671285,0.84296321335358
2.287356377776129,0.9182653284990777
3.226976704237532,1.0210519372297218
1.519889217398242,0.8370705795086598
1.723810789815852,0.8742972642612435
1.5549141799440527,0.858231856080746
1.4573044389310579,0.8605544385508022
1.5674599497769486,0.8537248422876517
1.1875619738999004,0.8755824118410849
1.8777197151267546,0.8728427185092253
2.124973378322895,0.849034853770507
2.4898929293592285,0.9616703350539506
2.468455022818033,0.9279648604156592
2.1002543534701843,0.908604092957908
2.058421767646713,0.8829876392537594
3.309890760167585,0.9195827976854838
2.273742517524997,0.8852045052369659
1.5156378218282773,0.8818277368105377
1.664550463690671,0.9346911512928028
1.8477439376466134,0.9249763977344044
1.9286600194698684,0.9290439187235046
2.295299246789456,0.9203577912163791
2.4719180886240943,0.9275360736572199
2.815519939370155,0.943497781368994
2.8488800267702374,0.949170008185163
3.0720062521137153,0.9427540133531284
2.043395585072087,0.9015648055081683
1.5068681069233731,0.8999787427782013
1.4764146877517943,0.941059000806719
1.4302878083324764,0.8308152068482914
1.8878442995541382,0.9329920601378547
1.6196038184273613,0.9207972647535619
1.8682325799577673,0.9089952894571555
2.234595275067014,0.8055511463444112
2.7477894517144574,1.013110268073472
2.6309003884572624,1.025151699154224
2.499141404275349,0.9994190354424041
2.464441554625884,0.9594809810071393
3.072585861042521,0.9489541406245937
2.713109008808462,0.9274156605424759
2.426365316631841,0.8550334968649289
1.968358349950038,1.00535412442936
2.1136454507605142,0.9086685296370206
2.369686745225442,0.9197471016781449
1.925624417419177,0.8809743594621938
2.567714734935754,0.9578186603723461
2.0240116916803506,0.8319806341840186
1.9565436652809582,0.9312351416059814
2.1202995272488936,0.8657193306369586
2.1972176525172538,0.9370412666949482
1.6651315983739237,0.9478931432849397
1.9117449103304702,0.938722264700054
2.094099263855854,0.8999421725121094
1.9956513028280711,0.8950317845024912
2.075486134982488,0.8183373397989089
2.1845897461179704,0.7108503036906558
2.0797066233946353,0.9210274036507436
2.194682985587962,0.9294680287961599
2.674695599064024,0.8912872214842708
1.64634619382333,0.9740443130837554
2.8375061345165853,0.8528628490790574
2.738183959893446,0.9481532552058737
2.3738569479460208,0.9811497344756471
2.607704885052847,0.9673523915619827
2.553502344119659,0.9640871865725282
1.6351195645285708,0.8921747059063132
1.7328812854748172,0.9529982257131802
1.3594651091128698,0.8767174117711403
1.3605111651130857,0.9620844037221573
1.7299860049671851,0.8655559437111587
1.2335859358007832,0.9606081713161567
1.6895270231077197,0.8314680014111252
3.401281318278648,0.9878392639063095
2.652947218683932,1.0271311974349777
2.570241990490496,0.9579966050172
2.705581515070464,0.8708950206234104
2.2498594940937613,0.9805536026562894
2.67199840063251,0.9700514432723116
2.3615554332985256,0.904289453074513
1.9578474337093215,0.8910330440760427
2.11558632968196,0.9237173931229312
2.0102656085675794,0.8942924783405893
2.0445983040767506,0.8727741054171357
2.2396491375084087,0.8561878055158131
1.695142424927612,1.0136536568842334
2.245749328088337,0.8194734026801583
2.1303101331200165,0.98482140744698
1.8322400108929588,1.0036256182322216
1.8008655059418173,0.9825405191195058
2.526841906516559,0.8459761373029598
1.6607810801989762,0.9849262931184719
1.7256423223148796,0.8621981012196079
1.8303317065233382,0.875603975677211
2.6006106849471573,0.9647482229373516
1.667603396929785,0.8952687211247586
1.8501045124121178,0.8888824054809562
2.8680862032590286,0.9339945960112667
1.9286975629814729,0.8338498702285616
1.89401921483785,0.8961409440658539
1.549945869438345,0.9050367711471821
1.8844959208667789,0.9224470041501142
1.592608487697127,0.9157864611495274
1.6873276372613006,0.9224064932611383
2.0673155563000494,0.9057264697257962
1.6594440812789268,0.9547710763365744
2.252579654013994,0.9146490625705567
2.2198698041898166,0.9505144198972997
1.5404688772781894,0.8923194949569471
1.4158457229695622,0.8828909043150963
2.4166648673356947,0.9424369497438178
2.466827132190923,0.9230441548112177
2.1959529965916356,0.8929901009023391
2.4997020937327408,0.9693432280946874
1.7367508764206634,0.8772383134308981
1.875862444815102,0.895320658165715
1.5362100810008508,0.9759050026144678
1.8823600266940594,0.8852376664883381
1.7817098244365694,0.8463583980266064
2.25860375035505,0.9261968532481148
1.9927106522391944,0.7822727425116844
1.9287578495105853,0.8497829983905208
2.199002819841011,0.8411545198093788
2.021574969038088,0.8645174976553708
1.688716534826313,0.9499494990880951
1.340220129267593,0.872409074038752
1.4511864917401727,0.8879502457178948
2.1835225027926666,0.9165946108936895
2.1698919383177033,0.8984029066272987
2.0929339445222386,0.9418338753537194
4.4845000311261085,0.9409225873870508
3.7800719256599797,0.9446659898777394
2.7223890691867307,0.8755132674351711
2.319450644316758,0.9290828601723594
3.242841245652524,0.8774964166623547
1.4034837479156355,0.9901766911736117
1.3347598377616534,0.9259557297441436
1.7246215354494012,0.9654948085563824
1.9091162049509065,0.991028869984486
3.9770735214303974,0.8257469070955921
3.9172316963404548,0.8206872486223135
2.34929617168436,0.9173333779343804
1.7652184620490128,0.920020755746862
1.9373537515169053,0.9277661467084953
2.4184412024897055,0.8629181128345756
1.6814420162882382,0.9663926625125472
2.4063905924831097,0.8846116872960442
2.2036502730505547,0.8793118664534433
2.068183341970263,0.8922378941367932
2.2067899709361205,0.92512276457832
2.1840782856118075,0.9276248043450531
2.3522946583346513,0.9255224059675112
3.368781497734832,0.8713477416417462
4.665148467038466,0.889926471461459
2.289684218140945,0.9090799472165594
2.3131391621551822,0.9223798753674182
1.3656209389263791,0.9127522278184266
1.9877366975347217,1.0060768603388557
1.7546336407843695,0.8560626261455963
2.195902926887518,0.9338855291628227
1.7226623882033885,0.8921854911798252
1.8919210585138428,0.8084057834348891
3.0298243092993946,0.8488121433611379
4.178830150167408,0.8930251644290617
2.5930125419669543,0.9669945510028257
2.345711876928248,0.9777837371522821
2.20615969036264,0.9373507726979329
2.271536661132309,0.9121578871586526
2.3509892691106473,0.8859420740797839
2.5782250445791495,0.8486365015832612
3.06728616291254,0.8413464380791104
3.4007095889656878,0.9569835974419569
1.746148118117754,0.8966644029963289
2.4628890461587654,0.9521103622142032
2.423316969027729,0.8600241552989606
2.9322382218231713,0.9679691443318229
3.0251164510721997,0.9478924232802091
2.3106020480166176,0.850557046746433
3.5714714393377065,0.8524955389334956
1.242763992713543,0.8996604739525104
1.3081246549480683,0.9243206359308074
2.4841840898784837,0.906484645983125
1.9881069873636685,0.8842047771998857
2.923940645744952,1.0024504718540672
2.451482955196638,0.953262324598926
2.4095382052811165,0.8501300875051432
1.8762652513791773,0.9500341807353437
2.7241643937990867,0.8984475416308231
2.2047897570483115,0.9582754921338926
2.350639540360673,0.9453852094068783
2.3102834379430304,0.9718366816939842
1.944834848254509,0.9137520084554831
2.130732807772364,0.8811632691654925
2.0142477194133246,0.8745483331978905
2.1378983295494214,0.8913881762024566
2.378786959869295,0.9357357302552863
1.919641759322865,0.9349341401101742
2.3244040540080104,0.9227233091654944
1.39719166082358,0.840816083189181
1.7387212127911953,0.9647257290950556
1.5967130155136762,0.8579926535249918
1.8418763650847711,0.8949024060991055
1.7411281545074238,0.9263678354804087
1.845524334602648,0.8922459506919128
1.8608311303896206,0.8934192726669046
2.0012107190558295,0.9023931671836471
1.5272866413996697,1.0028033684175846
2.435201249047234,0.8299248585214369
1.2630726907440681,0.9996327632647026
1.1319583109533466,0.9073524162363702
1.2623707710216607,1.053562837488868
2.1458536549282052,0.8847406623127142
2.395736143920633,0.9908398350801153
2.3345737175084382,0.9253257652194397
1.2200493567831574,0.9170945232982338
2.298145555877226,0.9911807486084262
4.002014809470258,0.8746193456103327
3.3838305932010972,0.8467493642715905
1.4425560959610133,0.9806034292084397
2.9420166841238946,0.8524890134031954
3.29319135759635,0.9230987588517046
2.627241597640985,0.9351690779508858
2.491319011284961,0.9079597824521038
2.8106029732809983,0.9320137511138037
2.1623255821015053,0.9304081076153149
3.6114658387498255,0.9388465829185645
3.186445421585516,0.9209999927752685
2.653578615967605,0.9950014671574613
2.7866378834786203,0.8045191223402102
2.918735506540899,0.7954183104121664
2.0381200280983394,1.048690341550796
1.5621488774849548,0.9447599373879201
2.175386957018122,0.8672880131375058
1.8113211888011962,0.8905307955797419
2.042496790765838,0.9691135709105835
2.25435414093545,0.912539392393267
2.2623141187686064,0.990508058754888
2.4284174027823093,0.9674038011876996
3.5315306707485625,0.8660185386726312
2.084598707204218,0.853408242180982
2.4233886707003647,0.8621660409919186
2.699658073402768,0.8710896688746387
2.4575438409191173,1.0009268738129307
2.3010169280974,0.9160294632106587
2.366130457909768,0.9507106116722291
2.4915628636701643,0.9534020845743978
1.991159227251964,0.8558435610316357
2.2859964683414784,0.8963226335697115
1.932138445096333,0.893561704562568
1.4009139578335106,1.0520714763915262
2.3120032628546388,0.9817240097223182
1.7662101661831555,0.9362828746448193
1.9519399880040018,0.9751578310633175
1.6368496667832315,1.0052032988232615
2.0048751967518763,0.82645294209895
1.8662760297389955,0.8631597811992593
2.8599785197929397,0.8536347049826977
3.0350540634159664,0.8628510967157834
2.165073409400779,0.8872679788050106
1.8219146991264694,0.8698512082112939
1.9658666721091216,0.8854973638656856
1.8734536179906462,0.9042759951082833
2.0824267193473514,0.9130349791146972
2.7990044835784134,0.8596779837394924
2.7238809879515524,0.8714472060273997
1.433084429157757,0.8865265903226044
1.2299940267530152,0.9245107421844914
1.7081093317339184,0.870815701222272
1.5593976903391953,0.9399820785126647
2.566718288037633,0.953119692769783
1.2976406305570272,0.8860373950859097
1.62751801598758,0.9260204636298456
2.2478512572279703,0.9206322783278802
2.333001766522329,0.950771747921449
2.235185337108299,0.9185045739738502
1.8875418092427936,0.9565783094331151
1.8920651097719776,0.9400410547067984
2.1016237562415427,0.9129005607195366
2.0860297133225894,0.9871523452286225
1.694502289864318,0.8543809573085769
2.3004758851601186,0.9282911952915447
2.288532907658308,0.9397788790521205
4.0413575717587,0.993556242420818
3.0909989201246804,0.9635051634928243
3.1892580663026533,0.9476925611446522
2.5074235729805627,0.8737996065447282
2.420327179821737,0.9401831673533168
2.264385824398347,0.8912190414655727
2.2780972116030878,0.8781974379881748
2.609861496297516,0.9334478631870531
3.5257891834286514,0.8783756156490029
3.4821223711848948,0.9633941789945044
3.5007095891526077,0.9370480334949898
3.3113859208499923,0.8871226573984144
2.235947263821484,0.9391195538524467
2.417526407562599,0.9354299038857032
2.1566578723711256,0.928956673207092
1.8401724767444807,0.9569559259191363
2.450918037720293,0.8389696577396023
2.032465437966726,0.9127640752468554
2.5422822150845947,0.9707337408524509
1.8719858386155657,0.9393553776516164
2.3933979838950483,0.8546260788326702
1.8547839075165613,0.8377063442673957
1.9101664365680235,0.834620930980348
1.8925609137550201,1.0086199685143615
2.2654354061411404,0.9466325901410491
2.3345852423154945,0.9107343905913874
2.371910079323362,0.9486038231826848
2.4639408373534724,0.9213825332103603
2.270626570107247,0.902429412697703
2.049288001461363,0.957152231950553
2.854716176432018,0.9279602806059677
2.1158005542633416,0.9523812847810572
2.03060211227597,0.9549397552442195
2.4227584521702674,0.8980032204256234
1.7082887228653956,0.9547104674277164
1.377778748692836,0.9083067191281674
1.7706215174918138,0.9158038009298949
1.8966135364552605,0.8447356335681302
1.50536772952462,0.8936507570624614
1.2620599942881838,0.9527923450097969
1.3420186489050927,0.8468615263486271
2.3519871993349457,0.9483696372182167
3.091843267719852,0.8877996909730472
2.3903263349980306,0.9387837613896046
2.3581642368622227,0.8513467525515666
2.384248621121025,0.8909114796475993
2.505261407036106,0.9009199141894568
1.9747874290207792,0.9200317472267051
1.589802894231411,0.9085553154803073
2.6628299835546025,0.903854478838895
2.450068231122904,0.9130463614591228
2.1503567215155517,0.9354723791145605
1.754672358428658,0.8892326092447239
1.9911820756052125,0.8809400925153306
2.105852464589209,0.8641932177760262
1.8170809458708947,0.8673049210197568
4.242544509066942,0.9706147150765563
3.863252100900465,0.9594561721188788
1.3347119657485598,0.9117417405779669
1.758021430848526,0.8945343291541038
2.245501710826901,0.8844125093548331
1.7427498534663004,0.9103517612939915
1.8466044509453716,0.9516843774427917
3.1576605684761594,0.8684824565136038
3.0259856633848936,0.928670633789944
2.2805857730181422,0.8721641424790244
2.7017179165047143,0.8968630474450282
3.0933344156811606,0.8450508830712075
1.72709104149096,1.0088640572265763
3.265916882105052,0.8568338539913596
2.885647386239466,0.9293672561718543
2.7254665838431715,0.8869519623337255
1.6633645858521446,0.9403248142974591
1.6673252225909156,0.8809161030397794
1.3971333772301888,0.8396719985920528
1.2867604213475254,1.0009439961944682
1.9202890723679906,0.9700127648295536
1.9899143806817492,0.9655314933518743
2.688972948838144,0.9859103677744697
2.8667662710568793,0.8112344758729629
2.450702977969274,0.8596733776032662
3.267975970823061,0.9414576029738174
2.0973040356890764,0.882619530242192
3.1127272015138807,0.8365949642993347
3.0356300278314583,0.7714207295442662
2.162574786452489,0.9384278317964561
1.9937663121616456,0.8547427222843879
2.680580247764693,0.9310471260832862
3.029221275391092,0.9192045107139845
3.0759221525167537,0.8942476232245317
2.71381118018612,0.9262353966688172
2.1838333478240997,0.9906997958386528
2.3268933643183316,0.9199164031264414
2.7925703318030584,0.8371099221534805
2.904555516602587,0.8095137333480523
3.5508194190586493,0.7902600211185711
2.7389323836223904,0.9454113889471822
1.70485377639234,0.8468646848076109
1.826405132169266,0.9756266901931623
1.7594651887164927,1.0005617424305522
1.8413666622093499,1.0022115773621108
2.1487731516588946,0.9403490629497483
2.863413431600194,0.9067660052832976
2.996209017213469,0.8866593370132384
3.8898318536682144,0.9124097384535665
3.920885399041172,0.8097492864912987
2.3500488008333167,0.8957851372607363
2.808132701621689,0.9024023043473403
3.092971077690498,0.9539397071964747
2.929518591617429,0.9111282152734719
2.3935535459077384,0.9576482034542185
1.7040714664488823,0.8109678628525677
2.017323287956841,0.994543142573517
1.8569598022134604,0.8684223789394039
1.9927134817365726,0.9322370967893742
1.866708592266284,0.9205403592487231
1.8329839865607196,0.914952513168096
1.9931335495572893,0.8839345076382517
2.0063307596897864,0.8048573379595721
1.5947232952843546,0.8571919808583853
1.846897322242196,0.8612385065854495
1.766102716937406,0.9066790482896345
1.4184806058200738,0.9480332201403534
1.4885579153035888,0.9943782526064562
1.6473025858977324,0.951373298405021
2.313194593534392,0.8570582916947357
2.0821441168535224,0.9448131966216002
1.6924326233923432,0.920041298249179
2.4846176406289824,0.8998034481714601
2.581193892185946,0.9240402918792617
1.4380258132614525,0.8880225016758612
1.8227568333980992,0.9195949449112305
2.190846658669833,0.8611383603092798
2.0818206220777933,0.8623004678206296
2.12325173269294,0.9060324934726378
1.9701609676588512,0.9298453713785929
2.360813358854074,1.0541912070508157
1.8334664152837132,0.8699962903368335
3.093314344453797,0.8636815793548032
3.25593061068623,0.8922082622742193
1.6894492080513441,0.9228807967087315
1.915306723386215,0.8925442177061842
1.9054598946413164,0.9403053577598984
2.1640463507612835,0.9068676709299548
1.7496830848775613,0.8883153547061272
2.0713122041025045,0.8814652996108227
1.7463605957106259,0.9237912060658262
2.806918258550638,0.9574908256209247
1.5330846829900477,0.9365471423469848
2.1487817120004573,0.859289695168641
3.3814751971156003,0.8974040739101553
1.001986425930744,1.0234890567578094
1.0718426271218446,0.9420462781575553
1.2187067315806002,0.8149402541961147
1.3861899323675975,0.9285576722017962
2.0351138109247193,0.9835046541766608
1.9304445469494784,0.9703589639933617
1.871141668772625,0.9543921745128793
1.7650163384771562,0.9570361197857463
1.7581018750023871,0.8947171180385391
1.8185309549751592,0.9329435446263618
1.8563268875291914,0.8772943513197896
2.1448441930580713,0.9370969241553972
1.7532615747531233,0.9359311382019962
1.9905447242785768,0.9306486604493369
1.6229231454837667,0.8925689396530386
1.7638692561500322,0.9339907024084374
1.8543289822487696,1.0062270531849566
2.2615820976088594,0.8273785108294718
2.3994057657774013,0.9734320280281025
2.1486187429078876,0.8430454945357665
3.611294681389443,0.8711294967741083
3.557560052029274,0.8702676835038576
1.507386987995,0.9978833285765699
1.2743487679590138,0.9094526432717447
1.3057549045986945,0.898483734073618
2.635467741048009,0.956985538745227
1.6601379685940398,0.869538469313958
2.032620265830884,0.886656778876145
2.0525132738084544,0.8809122308372616
1.9754037751393676,0.9385366687580748
1.6803271345561288,0.9539445810438294
1.7335452316444777,0.9451908027043958
1.6637449173778027,0.9050793046614461
1.884666338264517,0.8928644474478644
2.788718207694703,0.8848302157115722
2.9419807228670494,0.9692231579152681
2.0007748527239477,0.8560922670064619
1.7483951162492195,0.9197074678578188
2.883702748629115,0.894022099550281
3.328568079774398,0.9166800750857768
1.8055985104938166,0.9167410192036194
3.098284070515071,0.860770751089526
2.3446749881181264,1.0013968604079926
2.402599098052059,0.8962396787692977
2.2069526104975647,0.9733427264370774
1.823974181688837,0.896218068359412
3.0204483300402636,0.9172101103730568
1.7309775651975445,0.8426868396637716
1.7980617171432598,1.000305198759106
1.9117623592807824,0.9635695936534716
2.201057547624055,0.9505804119002372
2.3610393319673504,0.8594134427472814
2.5743608020564506,0.8388376102972948
2.516745831895136,0.8718192311613194
2.2942869842774414,0.8882803717306778
2.043024939510521,0.9085121502503185
1.6828053913846872,0.940013765705332
1.9026638667061244,0.8317789828309426
2.2032283293515404,0.835223046507749
1.9483779039569338,0.9042254750693346
1.821403478064133,0.9047249654232017
1.4443156847412801,0.9342296435869774
2.5857615363688464,0.9399135205165782
2.5022397275956316,0.9429690194875632
2.6785897560628227,0.9889125587353856
2.215333982594142,0.9600487510722162
3.122646849066462,0.9162896028341325
2.418124042290543,0.9308685970040356
2.1648090717678277,0.8177185450180191
2.233246718894774,0.9413371101491572
2.320030074380564,0.932412039377587
2.522045043500325,0.8821286738826017
2.0212237711822625,0.9586979389769462
1.8396872062451566,0.9626011941694169
2.424620471681598,0.7929222788085503
1.626170445151742,0.9868046299904771
2.072978680344084,0.9012722542725284
2.293936567465999,0.909452066247306
2.9940934396617087,0.8742500023665009
2.032661357895741,0.8572909512498862
1.717672561522305,0.9619531078389845
1.8997973620871869,0.9456594580746791
1.5944241509834012,0.9007786232548085
2.5948299530155796,0.9622788056552423
2.30630291024463,0.905498440431989
1.7639874732815548,0.8961524324145009
2.0994921711512156,0.8941920003790567
1.87996642715764,0.9478515397795535
1.8020304865312715,0.9531131868963019
1.9846513491187447,0.8664628189031718
3.1690715918130965,0.7999279840176967
2.0141799321037563,1.0003747881425753
4.210107072578544,0.8535083907849372
4.210107072578544,0.8535083907849372
3.222886584322478,0.9160693972797027
3.547560522344385,0.886043382037828
2.7841499462985615,0.9061343868294864
2.09528677456921,0.9165043682394332
2.138990828247378,0.8299610595600478
1.5392827784007783,0.9824912456441967
1.842257966074549,0.8441429729084817
1.3812616847883774,0.915724320612297
1.8118815786691882,0.9102763478950331
2.0674016874637324,0.9286021442064524
2.5809216874881713,0.8544986981896138
2.641715244089166,0.8404865153620718
2.075343663660533,0.9872550337454566
1.8912670594395193,1.03314027249354
2.0275312659034936,0.9840203154286462
2.145975814990023,0.8336383812981019
2.355493678090366,0.853366947457257
1.4474126311463518,0.9382260295069296
2.105381654911475,0.8953460395471841
2.1349889237903192,0.8820788063532208
2.202876308656308,0.9538535098280574
2.6166937990827757,0.911045395515036
1.6601588153912012,0.9181615596632082
1.7636913271844203,0.9060443898888458
1.3930552737924076,0.9471928010640195
1.8747697743316463,0.910259529871936
1.9940099672910354,0.9401380183020605
2.338505799994829,0.9049508804937906
3.130186964420392,0.8884020330921937
2.892674553934913,0.8637199838782572
1.7584721123024283,0.9425170317263242
3.440125777859474,0.860183198183438
1.5589863555550578,0.9489613255468452
1.7368920391375515,0.8906762516992597
2.1323196092118417,0.8334339087808463
1.974272891546246,0.8369814384999009
2.020048746739853,0.8044245382346403
2.213322617322876,0.8516069927253629
2.0885885789058536,0.8577379252053545
1.7146081549436536,0.9556124786833793
1.8807397783997981,0.8476254858832625
2.066222409843926,0.8985791908642747
1.426495132530337,0.9186304612561059
1.991006117783321,0.853405419658474
1.485837239920358,0.9434697777294606
1.6914176700303039,0.9311384055757483
1.7998059159370638,0.8993504166467612
3.2436435056385213,0.9178522912151558
2.6054808089884123,0.9037499036614812
2.4074000069661268,0.964085248615925
2.102044323194199,0.9615236317613304
1.767730172300303,0.9283297764300745
3.351140241575931,0.8901871439241302
2.665737094312465,0.943069655527283
1.8765502786619173,0.8816202467462457
2.542050071874794,0.979915566509353
2.625721725929261,0.8683610237660615
2.3459359075413824,0.846371276963618
2.304098962357245,0.9698296589260788
1.5473897733006776,0.9254653056163072
